,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum scores
tRNA-synt_2d,.,0.6590673972182843,0.31148067520788936,0.30013887612768664,0.5427350427350427,0.6180555555555556,0.2676673933284786
PGAM,.,0.6369154811623873,0.23412797544699102,0.28466019067193316,0.6610169491525424,0.6140350877192983,0.26731081272727697
MBD,.,0.4782558718724855,0.09137789515006824,0.14903437193142197,0.8571428571428571,0.8548387096774194,0.2672584622809695
Astacin,.,0.6475891249254214,0.32011705506585336,0.2565037143024788,0.6652360515021459,0.5405405405405406,0.2669308498572886
UreE,.,0.6018676139753576,0.21168052532030077,0.2679114191809786,0.6862745098039216,0.6576576576576577,0.26466116277564844
galpha,.,0.5099374360265583,0.36843795724636313,0.4642953452359407,0.5680933852140078,0.5135135135135135,0.26411083315773626
Pep_deformylase,.,0.5389040631003925,0.2661753684736518,0.42680459593888254,0.6358695652173914,0.5537190082644629,0.262725221293501
il8,.,0.48820151839424614,0.084525891295816,0.19505778317560613,0.734375,0.9183673469387755,0.2622583866842583
Dehydratase_MU,.,0.5784677026487058,0.24180079226295256,0.33905100537463073,0.5888888888888889,0.6701030927835051,0.2611637141815018
Ribosomal_L12,.,0.4857985801316964,0.07394454159380626,0.19638198784395658,0.6619718309859155,1.0,0.26105773654407055
aakinase,.,0.714548450132189,0.40774776060812995,0.08639901330215959,0.6153846153846154,0.59375,0.26092579582729564
CUB,.,0.5529604308867883,0.16203918489704539,0.26953698256928077,0.6355140186915887,0.7972972972972973,0.26068773789931815
NusB,.,0.5701696288308803,0.17907997573249002,0.36595662654393396,0.5606060606060606,0.7411764705882353,0.26051032652727873
DNA_polymeraseX,.,0.6379718982117542,0.24991970307983913,0.40884885790869224,0.5128205128205128,0.6048387096774194,0.2592313908941835
MutS_D2,.,0.5937775393693245,0.24378144962707168,0.22004085030243373,0.7212121212121212,0.6347826086956522,0.258833687148371
MIP,.,0.541816052065487,0.3305378109275285,0.13930325739145277,0.673469387755102,0.7267080745341615,0.25796430151096894
COX1,.,0.0033772503598933977,0.6347560758003026,0.8214349837329259,0.5153664302600472,0.4368231046931408,0.2579263951044369
DHHA2,.,0.5546134772541915,0.2184611541344044,0.3635577642378664,0.5873015873015873,0.6875,0.2577664160960876
msb,.,0.5552922115242511,0.16441240498198145,0.17724585094733797,0.6909090909090909,0.8235294117647058,0.25774418099276064
RGS,.,0.5435402560579771,0.19585311016737864,0.36021050219538797,0.5864661654135338,0.7228915662650602,0.25654512600022844
SCP,.,0.620510911748124,0.14366011205881704,0.1608811950589272,0.8048780487804879,0.6790123456790124,0.2565357470485823
kazal,.,0.46520665816424284,0.04746440169872697,0.15779140780282908,0.8035714285714286,0.9318181818181818,0.2550091064036659
protg,.,0.4689013810052931,0.07057207094679152,0.16949980484578847,0.7857142857142857,0.9111111111111111,0.25498271618242224
Desulfoferrodox,.,0.5585161993070343,0.20088505049784605,0.24100294269595016,0.5241935483870968,0.8777777777777778,0.25329178030796423
TIL,.,0.4798815499225477,0.05303165483030704,0.14171585735894,0.8214285714285714,0.9038461538461539,0.25207081205990906
Ribosomal_L6_D,.,0.5021703075651502,0.07672816815959642,0.1618309657250737,0.7066666666666667,0.9464285714285714,0.2490678975791022
ISP,.,0.5510282276825057,0.18584276078655684,0.2926326860017428,0.72,0.6428571428571429,0.24834478932632778
SRP54M,.,0.5002490516878042,0.10165590093144704,0.29099781920061407,0.56,0.9390243902439024,0.24813057538137953
GFP,.,0.5295167302523907,0.41995289247351425,0.36866259602015505,0.4766355140186916,0.5923076923076923,0.24573394882888697
hormone,.,0.5580564115757035,0.22170871846115914,0.3973279425980941,0.5606936416184971,0.6491228070175439,0.24565199684830452
DMRL_synthase,.,0.6239264777522948,0.23937404089790343,0.30875101890807094,0.6024844720496895,0.6111111111111112,0.24502840519689337
WW,.,0.4286206915426426,0.026979765176118532,0.10961955347816314,0.8529411764705882,0.9666666666666667,0.24462370931751426
biotin_lipoyl,.,0.5588610401055323,0.10624174726098581,0.09858219699488799,0.7654320987654321,0.8545454545454545,0.2440480749699997
kunitz,.,0.4764988258991861,0.06777060062096445,0.12057877287568812,0.7894736842105263,0.926829268292683,0.24280751847683585
Amino_oxidase_D2,.,0.531049356023493,0.1150922522393948,0.23692821806231507,0.6428571428571429,0.8536585365853658,0.24203413172959898
Bac_rhodopsin,.,0.48587521142025153,0.29445772813248083,0.2674604116620246,0.62,0.7071428571428572,0.23973750484248632
Frataxin_Cyay,.,0.5723153049104235,0.1840762285428831,0.26897450428078956,0.6475409836065574,0.7,0.23873514146344946
voltage_CLC,.,0.339093451856393,0.5462688697762575,0.34950418387900467,0.5894736842105263,0.5483870967741935,0.23864635732264045
ACPS,.,0.5417613154308047,0.09910424324613921,0.23457663865009445,0.5871559633027523,0.9080459770114943,0.23761733825836912
PARP,.,0.6195365996507803,0.36931230148817995,0.377530677200147,0.4975369458128079,0.5038759689922481,0.236208703179367
HLH,.,0.5109938530759253,0.05660040683773014,0.138304364894676,0.6923076923076923,0.967741935483871,0.23529769834429834
Fz,.,0.5325874554580636,0.14453445630063508,0.28258358194592564,0.568,0.8333333333333334,0.23287257520174875
MoCF_biosynth,.,0.6270081502849043,0.2410156668213186,0.27814674276833146,0.5540540540540541,0.6559139784946236,0.2304519921379725
KSI,.,0.5516139096736056,0.21846115413440384,0.26822644937953516,0.536,0.7790697674418605,0.22908501512830134
Syntaxin,.,0.530682620571122,0.12988472931016362,0.40651181035166917,0.562962962962963,0.7222222222222222,0.22853821914081263
CH,.,0.5767051830119381,0.11974947360908193,0.31580247636805503,0.6727272727272727,0.6666666666666666,0.22823527888610814
STAS,.,0.620363122834482,0.14863852110917183,0.2815154291334368,0.5686274509803921,0.7323943661971831,0.22817986395574508
cytb,.,0.5163689906017199,0.11341493879590617,0.25624461803713533,0.5465116279069767,0.9090909090909091,0.22328567646115224
Ribosomal_S5_N,.,0.46398055754736095,0.09903286820599079,0.08318070699706842,0.75,0.9444444444444444,0.22279540479064242
TIR,.,0.6171555560421035,0.18712751150922954,0.3306698595273537,0.5909090909090909,0.6145833333333334,0.22269995644698856
Arch_histone,.,0.5098498574110667,0.03349273758966564,0.24030647257150622,0.5735294117647058,0.9821428571428571,0.22214472358525345
DUF50,.,0.5779258099653517,0.15258199207737425,0.22222355953529,0.6111111111111112,0.7733333333333333,0.22108488970051493
Ribosomal_S8,.,0.5201239237409205,0.18421897862317996,0.27480791430739904,0.525,0.8313253012048193,0.22024528983158456
GLUCAGON,.,0.40086921775875384,0.0047999714499840545,0.13090213378878707,0.7931034482758621,1.0,0.21737958187304074
MATH,.,0.5413781589880292,0.23810713393526847,0.2413906794439335,0.6308724832214765,0.6728971962616822,0.21489533320779677
PX,.,0.5406884773910331,0.16018343385318515,0.31165370261932107,0.7171052631578947,0.5934959349593496,0.21414506748502718
UcrQ,.,0.4415659056449892,0.03616930159523297,0.22700344315148646,0.6172839506172839,1.0,0.21359961719798976
THAUMATIN,.,0.6183926039859218,0.3597658898683246,0.23759549211073427,0.6666666666666666,0.4344262295081967,0.21104295238037493
HIT,.,0.5081420744089813,0.1650190928232438,0.2862255655174979,0.6460176991150443,0.7105263157894737,0.21059040677912386
TFIIS,.,0.4242855500758103,0.044252524892046244,0.1517514979392846,0.72,0.975609756097561,0.21057488681795075
CBM_20,.,0.5186515082679688,0.15897005817066157,0.2018699330318788,0.5533980582524272,0.8823529411764706,0.2102504305513307
GTP_cyclohydroI,.,0.5492383397283969,0.2726169658470496,0.30119876554301045,0.5024630541871922,0.6879432624113475,0.209370115936813
DUF101,.,0.5203428702796495,0.1863245423075591,0.30001282622951264,0.64,0.6666666666666666,0.2093140587896947
CARD,.,0.49443054742108355,0.10451090253738524,0.16847741272240568,0.59,0.9523809523809523,0.20756189227621563
capsid_n,.,0.4269512241848347,0.16227115377752774,0.3664053649378083,0.689922480620155,0.6627906976744186,0.2068412382536726
PGM_PMM_III,.,0.57026268110984,0.1621640912173054,0.2571297848213269,0.5338983050847458,0.7837837837837838,0.20629674419641952
TNFR_c6,.,0.4922848713415402,0.11371828271653682,0.11538094242021364,0.7444444444444445,0.8405797101449275,0.20588655160184965
PBD,.,0.4839156398986278,0.06165019092823381,0.21800591784038895,0.6231884057971014,0.9180327868852459,0.2050886323890529
cks,.,0.37602973293995945,0.07540772991684974,0.21894889058598435,0.7297297297297297,0.9027777777777778,0.20415053815220285
zf-CCHH,.,0.4191129380983399,0.027247421576675243,0.14671247551164943,0.7857142857142857,0.9230769230769231,0.2036418364841731
toxin,.,0.4810748085586203,0.03492023839263488,0.1643587332450404,0.6557377049180327,0.9629629629629629,0.2022539722720054
P,.,0.5338847137000323,0.06932300774419349,0.12509557980296393,0.78125,0.7894736842105263,0.2022404064823938
tcl1_mtcp1,.,0.4675603334555785,0.16539381178402293,0.26767484398205055,0.6454545454545455,0.7529411764705882,0.20223928303444644
hpr,.,0.5638968104962971,0.11917847328789453,0.18319798348905172,0.5227272727272727,0.9090909090909091,0.20177827687803065
DISIN,.,0.45224502307149156,0.061560972128048175,0.1378124374867859,0.7,0.9464285714285714,0.20175632226444332
C2,.,0.513374896684602,0.19433639056422364,0.24901094983325617,0.6347826086956522,0.7023809523809523,0.19970079932433352
planttoxin,.,0.433399199750401,0.050765497305593356,0.1557386248901578,0.6808510638297872,0.9722222222222222,0.199251684031424
Dala_Dala_ligas_C,.,0.650506587553984,0.259323364619399,0.0625748976733318,0.6574074074074074,0.6594202898550725,0.1974022194465355
myb_DNA-binding,.,0.46859485585107263,0.0539416865921999,0.17059862866560374,0.6909090909090909,0.9047619047619048,0.19719159912219747
MurB_C,Superfamily,0.6001105680020581,0.1434816744584449,0.2524851126958134,0.5338345864661654,0.7582417582417582,0.19686929815299367
MIF,.,0.5653418576519078,0.16005852753292563,0.30057611762115743,0.5688073394495413,0.6933333333333334,0.19685125615106108
Band_41_M,.,0.5381815395225872,0.11591306520110234,0.3467756176988655,0.5398230088495575,0.7468354430379747,0.1965605524724778
PAH,.,0.47960786674913664,0.07762035616145213,0.24597130551407417,0.5764705882352941,0.9066666666666666,0.19597179063651
cytc,.,0.5601364036936282,0.11974947360908196,0.17807386414358614,0.7352941176470589,0.6891891891891891,0.19404839107637345
Sm,.,0.5137087901561637,0.11602012776132482,0.25236464106346024,0.654320987654321,0.7457627118644068,0.19391709812868457
Bcl-2,.,0.5394350084568101,0.18618179222726186,0.3498356274156373,0.6709677419354839,0.5353535353535354,0.1937177538314218
MCR_alpha,.,0.48622552588221774,0.33123371756897707,0.26211240530870134,0.5793357933579336,0.6226415094339622,0.19360673152861765
thionin,.,0.4009677437011818,0.024963420291924485,0.11377737772682416,0.8,0.9411764705882353,0.19327876354037712
RING,.,0.4752344096380267,0.06709253773955397,0.09839988343126278,0.7288135593220338,0.9111111111111111,0.19316341540371976
ngf,.,0.5058431357523278,0.14257164269655226,0.1977457509261954,0.5794392523364486,0.8505747126436781,0.19095189536465923
KH,.,0.5320236681208367,0.06382712965276184,0.1481907064994682,0.6986301369863014,0.8301886792452831,0.1893147833233405
Dehydratase_SU,.,0.5081420744089813,0.14025195389172762,0.3172495730688436,0.5539568345323741,0.75,0.18770448869877168
EFTU_C,.,0.4651902371738381,0.17219228435816383,0.2375325522538378,0.6952380952380952,0.6986301369863014,0.1873008486830902
E2_N,.,0.5299874653106579,0.25570108133186475,0.30110820854295717,0.5796460176991151,0.5987261146496815,0.18551542393587167
SRF-TF,.,0.48034681131734663,0.06070447164626681,0.2053640074670099,0.6941176470588235,0.8243243243243243,0.1853614892775137
GGL,.,0.49589201556709894,0.030155954462725083,0.17851202274177666,0.5588235294117647,1.0,0.184633501850329
gag_p17,.,0.4869152074792138,0.14763927054709328,0.3486975099131929,0.5491803278688525,0.7303370786516854,0.1843301394028217
avi,.,0.462458879103195,0.19146354519824862,0.2404651411427,0.6347826086956522,0.7317073170731707,0.18339559048461251
cytochrome_b,.,0.1189810228087557,0.41433210806182447,0.494961360487222,0.5509554140127388,0.680672268907563,0.18291381035774937
Colicin_Pyocin,.,0.5361672313662812,0.09296598979337156,0.27412091778016257,0.5697674418604651,0.7846153846153846,0.18179485858514263
Peptidase_S24,.,0.4889185683085833,0.11735840976410851,0.21456064850384576,0.7070707070707071,0.7283950617283951,0.18113611113587894
RNA_pol_H,.,0.48855183285621234,0.0796188572856091,0.2292589723900235,0.6714285714285714,0.7857142857142857,0.18028110546031373
Orbi_VP7,.,0.5326640867466187,0.19877948681346536,0.2035478092079545,0.712,0.6071428571428571,0.18006460713791153
hip,.,0.5180220369691232,0.09478605331715727,0.1937385705824309,0.5487804878048781,0.8983050847457628,0.17981662953951558
SNAP-25,.,0.4507999759158808,0.027657828057528918,0.25487537123595405,0.5151515151515151,1.0,0.17727388280858272
tryp_alpha_amyl,.,0.5641267043619625,0.15847043288962231,0.2362788417379615,0.5826086956521739,0.7051282051282052,0.1763492591178225
UCR_14kD,.,0.525318430372264,0.09460761571678612,0.2898501146447082,0.6470588235294118,0.6886792452830188,0.17580655568958284
VPR,.,0.4168906307302415,0.03349273758966567,0.16396289382958518,0.6222222222222222,1.0,0.17138760007527037
Ribosomal_L30,.,0.4592951016185623,0.08036829520716807,0.22030926888997937,0.5666666666666667,0.9090909090909091,0.17097353080659292
SCP2,.,0.5155315200910818,0.15693586952643018,0.12050955037872738,0.6178861788617886,0.8214285714285714,0.16927497973285302
phc,.,0.6075711713092455,0.22784697191392708,0.06253483106997246,0.5752688172043011,0.7586206896551724,0.16905308259785867
SAP,.,0.4630609820846995,0.02234038756646848,0.11181955533506382,0.6590909090909091,0.9714285714285714,0.167026768427637
TIMP,.,0.5529385362329153,0.26565789943257645,0.2015574177802855,0.5111111111111111,0.6953125,0.16645230712400147
Ribosomal_L5_NC,.,0.5937337500615788,0.2200849362977808,0.2925614354742421,0.5069444444444444,0.6111111111111112,0.16539432232285686
phycoerythr_ab,.,0.4357145593974592,0.04787480817958074,0.18298310679869773,0.56,0.9864864864864865,0.15977453275936926
fusion_gly,.,0.4274931168681887,0.025213232932444082,0.24462635726062068,0.515625,1.0,0.1597245161264847
mthina,.,0.370068913423065,0.007744191856108095,0.07013775092528775,0.8064516129032258,0.9583333333333334,0.15961490125949526
urease_gamma,.,0.5019458873629532,0.11833981656614968,0.26304932705408435,0.6336633663366337,0.6944444444444444,0.1589762137348457
Ribosomal_S30AE,.,0.5297849397623337,0.09719496092216787,0.16576644171632157,0.6176470588235294,0.7974683544303798,0.1572072542730658
FN1,.,0.4089647660282551,0.0532457799507524,0.1381230807101885,0.6304347826086957,0.9743589743589743,0.15585654862966494
SAM_PNT,.,0.4867947868829129,0.06941222654437909,0.20901392352167306,0.6710526315789473,0.7678571428571429,0.15536421954525115
PARATHYROID,.,0.3932334572205832,0.011669819064273496,0.12124637311083755,0.6764705882352942,1.0,0.15461808645676903
Ribosomal_S15,.,0.5054764002999569,0.047375182898541465,0.2698744203779988,0.5393258426966292,0.8378378378378378,0.1532692670379105
BAG,.,0.394311768923823,0.13325719995717847,0.3727425396414733,0.6230769230769231,0.6761904761904762,0.15311575195983806
dsrm,.,0.4953446492202767,0.06220334748938441,0.1065533745775811,0.6617647058823529,0.8723404255319149,0.15243782104943812
YgbB,.,0.59828783806714,0.18857285607223567,0.207752271068018,0.5838926174496645,0.6170212765957447,0.1511141498257364
RRF,.,0.5617511344167538,0.21442846436601587,0.27361149919978356,0.5932203389830508,0.5519125683060109,0.15081635630123702
zf-TAZ,.,0.4779110310739876,0.06975125798508415,0.22372398067545007,0.5172413793103449,0.90625,0.15079345758185114
7kD_DNA_binding,.,0.40069406052777073,0.06848435102244903,0.14456208240180232,0.696969696969697,0.875,0.14626498178110423
SUI1,.,0.5305457789844165,0.11047071838978167,0.17321059963540075,0.5909090909090909,0.7777777777777778,0.14488372232009636
Egg_lysin,.,0.4689944332842529,0.14059098533243264,0.3738934209724907,0.47619047619047616,0.7222222222222222,0.14437867075500824
C1,.,0.41550032020931293,0.06893044502337696,0.1301997024836652,0.64,0.925,0.14326176332721086
Bac_DNA_binding,.,0.4945071787096386,0.06111487812712034,0.17227121021649364,0.6829268292682927,0.7681159420289855,0.1429187340451328
Elicitin,.,0.48738594253748097,0.08340173441347762,0.22601459626053103,0.5904761904761905,0.7887323943661971,0.14147377427457553
Ribosomal_S7,.,0.5472076105816863,0.13281110595625034,0.2928191513551622,0.48936170212765956,0.7128712871287128,0.14100943930940849
mdm2,.,0.4542045945931153,0.11002462438885424,0.26562158833498767,0.6067415730337079,0.734375,0.13898243300813082
neur_chan_memb,.,0.3744095285533655,0.005228221690874823,0.13079027064970478,0.6521739130434783,1.0,0.1348501292510885
Jacalin,.,0.5500320209312891,0.22836444095500347,0.2149264314666836,0.4782608695652174,0.6829268292682927,0.13085322576677677
e3,.,0.4394640188731917,0.04039827272402933,0.16536869245392433,0.6216216216216216,0.8857142857142857,0.12989309026183196
ANATO,.,0.4584302627905832,0.05699296955854661,0.0908385500203758,0.581081081081081,0.9629629629629629,0.1287761854580268
PABP,.,0.4401044374989737,0.07144641518861022,0.15258475375993552,0.5081967213114754,0.9767441860465116,0.1281689383539447
pot,.,0.49279392204408495,0.0519967167481543,0.11884429621090715,0.6811594202898551,0.803921568627451,0.12799081672562337
Me-amine-deh_L,.,0.5184763510369856,0.15077977231362477,0.21372739741053876,0.635593220338983,0.6296296296296297,0.1277391112624255
hormone5,.,0.4656117092608913,0.12886763498804815,0.08693895456944968,0.5176470588235295,0.9454545454545454,0.1259180961845955
FN2,.,0.42571417624101643,0.02619463973448542,0.10214658239791646,0.6610169491525424,0.9285714285714286,0.1254853131971636
gln-synt_N,.,0.4820108050116863,0.12082009921130885,0.23056750118594876,0.6285714285714286,0.6811594202898551,0.1252311533622391
TPK_B1_binding,.,0.5173378290355953,0.12235466257450035,0.2244437093319603,0.5783132530120482,0.6885245901639344,0.11922680905133413
utg,.,0.43171878506565664,0.05774240748010563,0.19596116914324965,0.6282051282051282,0.8125,0.11683274264545494
HMG_box,.,0.46931737942887797,0.04550158809464438,0.18741766739652443,0.5068493150684932,0.9152542372881356,0.11594986360275
BRCT,.,0.5039711428461956,0.0931444273937426,0.10775385756463617,0.651685393258427,0.7627118644067796,0.11344369124298169
RNase_U2,.,0.40455299327286764,0.24124763570180066,0.29650838945651786,0.6081081081081081,0.5612244897959183,0.1096771137914057
Propep_M14,.,0.5568467319492263,0.09778380500339279,0.26018831960679695,0.6181818181818182,0.5730337078651685,0.10690729233065276
SpoU_methylase_N,.,0.5437044659620238,0.12153384961279352,0.1945884241075706,0.6419753086419753,0.603448275862069,0.10651998872549712
Rop,.,0.42195924310181565,0.032261518147104686,0.22039014428969284,0.4915254237288136,0.9387755102040817,0.10635278645199173
zf-CCHC,.,0.3719190116753242,0.00264087648549309,0.0822047729937488,0.6470588235294118,1.0,0.10581516869014833
tetR,.,0.5095323849299097,0.06711038149959128,0.2596671393947551,0.5,0.7636363636363637,0.10389992947362757
GAL4,.,0.4021938443180637,0.025177545412369867,0.08071373138403876,0.6666666666666666,0.9230769230769231,0.10285391292688893
LDLa,.,0.43126447099779414,0.011134506263160022,0.06567203240371124,0.6428571428571429,0.9444444444444444,0.10164065924484014
GBP_PSP,.,0.3943610318950371,0.0,0.09089301493146704,0.6086956521739131,1.0,0.10093778622173362
CAT_RBD,.,0.4451675762070797,0.07512222975625592,0.12652677844616328,0.5370370370370371,0.9047619047619048,0.09830284946162184
B,.,0.40898118701865976,0.030834017344135402,0.1611605905390456,0.5294117647058824,0.95,0.09423845700515408
DEFSN,.,0.3945252417990837,0.016505478034331746,0.07925327517241143,0.7,0.8846153846153846,0.09152744486577948
ghf22,.,0.5263091634600121,0.13366760643803158,0.24020676343363176,0.512396694214876,0.632183908045977,0.07664145122388677
lh2,.,0.39235767106566755,0.030691267263838497,0.1990601416285764,0.4107142857142857,1.0,0.07074303457454316
S4,.,0.4569906892984406,0.04291424288926262,0.12477769428868214,0.5208333333333334,0.8809523809523809,0.06760382454132487
PCI_1,.,0.4046734138691685,0.04059455408443758,0.118331119392115,0.6481481481481481,0.8095238095238095,0.06503650133223297
ATP-synt_DE_N,.,0.4962478036925334,0.1469612076656827,0.15127871627425393,0.5520833333333334,0.6666666666666666,0.06106826031166227
S-AdoMet_syntD2,.,0.4739699933768673,0.13197244923450596,0.19093444253713976,0.5190839694656488,0.6630434782608695,0.044157891302717064
FYVE,.,0.41900346482897544,0.06439812997394966,0.09575455632279507,0.6060606060606061,0.7916666666666666,0.04311021973957823
phero,.,0.38625453629859935,0.014275008029692348,0.07677404004238045,0.5,0.9354838709677419,0.011448548811317773
END,.,0.3720449059350933,0.011866100424681768,0.10129838580681928,0.5238095238095238,0.9,0.009586992524169011
GLA,.,0.3937260869327232,0.007440847935477142,0.0884445190597903,0.7058823529411765,0.7096774193548387,0.007686338090065112
psaA_psaB,.,0.0,0.4798008636380018,0.22208628692265966,0.558282208588957,0.6294416243654822,0.0
