,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum_scores
cat3,.,0.6681602836445883,0.2457871930669236,0.44438545219329817,0.6923076923076923,0.9615384615384616,0.48045629615005303
Cytidylyl_trans,.,0.7582174404743711,0.39094848338950444,0.6073306393488236,0.7547169811320755,0.5,0.48005628552176116
zf-CCHC,.,0.9236788214078308,0.19017814155031318,0.24975750192480933,0.6470588235294118,1.0,0.4798324641661565
kazal,.,0.9146498762111439,0.3146364949446313,0.38328560042096965,0.5625,0.8333333333333334,0.4788928666318794
hemopexin,.,0.7017574961029434,0.7506018295618684,0.3810535656143015,0.6470588235294118,0.5227272727272727,0.47673595369022614
Rhodanese,.,0.8086743894611365,0.4410207029369283,0.444862849367468,0.6585365853658537,0.65,0.47669267703573764
Ribosomal_L5_NC,.,0.7729315034997096,0.32571015888300453,0.3548612783074907,0.8148148148148148,0.7307692307692307,0.475032402389082
planttoxin,.,0.9376043035730659,0.3728935965334618,0.23400294717786047,0.6585365853658537,0.7941176470588235,0.4742320373761657
GAF,Fold,0.7948772809242901,0.23904670197400116,0.3917477749630565,0.9523809523809523,0.6190476190476191,0.47420935495419103
LysR_substrate,.,0.7115750221597333,0.4607607125662013,0.5640054507569783,0.7307692307692307,0.5294117647058824,0.47396983524580455
TNFR_c6,.,0.8042302167069107,0.5905151661049586,0.2799531113679187,0.6595744680851063,0.6585365853658537,0.4724317371439144
cytochrome_b,.,0.4796099886908946,0.5440539239287439,0.5719567018955204,0.6842105263157895,0.7105263157894737,0.471415866144499
dsrm,.,0.9121557600024451,0.12349542609532993,0.2877564660142254,0.9523809523809523,0.7142857142857143,0.4712985656360496
Ribosomal_S5_N,.,0.8950515022771036,0.205584978334136,0.35973399137291634,0.6428571428571429,0.8846153846153846,0.47037415761852774
DNA_ligase_N,.,0.5856160405905186,0.5710158883004331,0.4430133039246149,0.7924528301886793,0.5957446808510638,0.4703740517260378
Ribosomal_S8,.,0.798263899501788,0.44727973038035646,0.30618763537235866,0.78125,0.6538461538461539,0.4699534152289025
ADP_PFK_GK,.,0.41013540361280065,0.6420317766008666,0.6341911828920234,0.8076923076923077,0.49019607843137253,0.468884275596538
CODH,.,0.31389797353058047,0.5536831969186329,0.6168220101555894,0.7551020408163265,0.7446808510638298,0.468859137971251
MIF,.,0.8802396307729926,0.41020702936928294,0.428518268142964,0.7272727272727273,0.5348837209302325,0.46758947229733394
Sm,.,0.8445334229911055,0.4427058257101591,0.46185132473746215,0.6153846153846154,0.6153846153846154,0.4670668184937975
sh2,.,0.8645291438701592,0.4780934039480017,0.439933495574878,0.5714285714285714,0.625,0.4667042383477743
PGM_PMM_III,.,0.8508115047223156,0.3423206547905636,0.5773999279480954,0.7837837837837838,0.4166666666666667,0.4633890767840658
SCP,.,0.797157441085674,0.4362060664419842,0.19789349404237996,0.8461538461538461,0.6888888888888889,0.46144905008224596
Glyco_transf_28,.,0.6277531558516979,0.39094848338950444,0.7530932029630291,0.6923076923076923,0.5,0.46053877640777485
MCR_alpha,.,0.6722254485435707,0.5284063553201737,0.5544289260496217,0.7916666666666666,0.4166666666666667,0.4602452655188112
TIR,.,0.840394901733044,0.37626384207992314,0.515251099889427,0.6739130434782609,0.5555555555555556,0.45941021885300243
NMT,.,0.5241984289513097,0.6035146846413099,0.43638329925589464,0.6818181818181818,0.7105263157894737,0.45736466025389355
UreE,.,0.8012715102240424,0.40250361097737136,0.4097866556805886,0.6052631578947368,0.7297297297297297,0.45409748602552263
L15,.,0.8249350490570652,0.26913818006740486,0.39828620629755057,0.5428571428571428,0.90625,0.45116097950543327
Amidase_2,.,0.8653788550294953,0.5905151661049594,0.13548059872492355,0.7924528301886793,0.5510204081632653,0.4484189255841666
Gly_radical,.,0.08282544243054073,0.8394318728935963,0.5355580595127318,0.8571428571428571,0.6190476190476191,0.4480700924144758
Ribosomal_L12,.,0.9594155943393342,0.2753972075108332,0.3205033012901519,0.6428571428571429,0.7307692307692307,0.4459723990381201
MMOB,.,0.8883760736008801,0.45137217140105945,0.21905117890063275,0.6666666666666666,0.7027027027027027,0.44565187152844177
E2_N,.,0.7013662621878534,0.29369282619162285,0.3745957287946713,0.9512195121951219,0.6,0.44262986528813475
PGI,.,0.37565791484549316,0.4200770341839193,0.6396245643007901,0.8541666666666666,0.627906976744186,0.44120422999879844
bv,.,0.7280190726533605,0.45739046701974023,0.41835993405994065,0.7169811320754716,0.5961538461538461,0.44098519414341325
Hpr_kinase,.,0.8411712565333007,0.3057294174289843,0.5909420747963372,0.7352941176470589,0.4411764705882353,0.4399117272363909
Ribosomal_L22,.,0.7919308005012684,0.36181993259508916,0.3559208931605267,0.7352941176470589,0.6666666666666666,0.4388010525536264
COX1,.,0.31401412109912274,0.5337024554646128,0.5853974080822166,0.8867924528301887,0.5849056603773585,0.4359754812893143
lipocalin,.,0.8726166824586605,0.4660568127106403,0.4435382003709843,0.5526315789473685,0.5675675675675675,0.434980670689962
Amidase,.,0.4951126325763364,0.5286470871449209,0.30312508917455294,0.9019607843137255,0.673469387755102,0.43494095662491067
Peptidase_M24,.,0.6255891432588562,0.49325950890707776,0.40923202115119456,0.7872340425531915,0.5869565217391305,0.4349228342934944
Peptidase_M16,.,0.4943974080753125,0.5404429465575359,0.6435304834405152,0.7115384615384616,0.5098039215686274,0.4338630797022889
aminotran_4,.,0.6804413607604609,0.4280211844005779,0.5489656024062306,0.6981132075471698,0.5416666666666666,0.43282520655368545
NTP_transf_2,.,0.5817098144695417,0.30235917188252287,0.4841930633550918,0.7352941176470589,0.7878787878787878,0.4304334964339488
msb,.,0.7846929730721032,0.4508907077515647,0.28882083306283246,0.75,0.6111111111111112,0.42798119107628707
adeno_fiber,.,0.6935110187364366,0.5142031776600863,0.4655980963634566,0.6538461538461539,0.5576923076923077,0.42770574336296646
p450,.,0.5130666014610141,0.52696196437169,0.6027077397909115,0.7,0.54,0.4268297534101216
laminin_G,.,0.7441146804413608,0.5192585459797786,0.4190887325873997,0.6875,0.5106382978723404,0.42594481481610313
Dehydratase_MU,.,0.7387107619891798,0.4034665382763607,0.5737118158817514,0.6981132075471698,0.46153846153846156,0.4238487382439538
mthina,.,0.8946847204817067,0.29634087626384237,0.10070783669487089,0.5806451612903226,1.0,0.42253868180140547
mofe,.,0.4120426689488645,0.5089070775156471,0.5561888943072235,0.8113207547169812,0.5833333333333334,0.4222959647963348
tryp_alpha_amyl,.,0.8474615643243574,0.5060182956186811,0.2030671237303415,0.6470588235294118,0.6666666666666666,0.42166614195878455
ung,.,0.7228107711587248,0.296822339913337,0.4946080840494858,0.6470588235294118,0.7058823529411765,0.42038595077683427
GBP_PSP,.,0.8990005196075433,0.12132883967260487,0.22538562309087065,0.6086956521739131,1.0,0.41509477796808625
Peptidase_C15,.,0.7512608124216767,0.5045739046701981,0.32216588923469147,0.7358490566037735,0.54,0.4148623743613851
DUF101,.,0.7529418956505792,0.32739528165623505,0.3045951848440756,0.71875,0.75,0.41479306371618185
ghf33,.,0.5074426139315951,0.6839191141068843,0.4961423967388733,0.6346153846153846,0.5306122448979592,0.4143992386285648
aakinase,.,0.654295931778586,0.29200770341839183,0.5040517287489413,0.8666666666666667,0.5348837209302325,0.4140570358989463
Recep_L_domain,.,0.8172631965033469,0.40876263842079935,0.42702662313791623,0.5675675675675675,0.6285714285714286,0.4129325360571084
Arginosuc_synth,.,0.5741418834245193,0.42248435243139165,0.6934918692996053,0.7058823529411765,0.45098039215686275,0.4120167101632063
CBD_6,.,0.733239600207843,0.38589311506981255,0.3506227054777912,0.6511627906976745,0.7209302325581395,0.4098904176900438
TPK_B1_binding,.,0.8033988446373445,0.45185363505055365,0.3334430421346672,0.6304347826086957,0.6222222222222222,0.40968496525791487
hexapep,.,0.7285692453464558,0.5166104959075587,0.33462750703268235,0.6511627906976745,0.6060606060606061,0.40789446312300287
PDZ,.,0.8783629305865452,0.40683678382282185,0.41026545923244534,0.5675675675675675,0.5675675675675675,0.40523045428170323
ghf15,.,0.4567472567778219,0.5481463649494466,0.5464329430272316,0.7906976744186046,0.4883720930232558,0.4051459493053767
biopterin_H,.,0.6199957208790536,0.3931150698122297,0.5058048012191753,0.5897435897435898,0.717948717948718,0.4035764485042787
DAO,.,0.6125867286120366,0.5209436687530092,0.6653691244659224,0.6981132075471698,0.3269230769230769,0.40246943327468615
ATP-sulfurylase,.,0.4575541767276951,0.5004814636494949,0.6513966260454886,0.6981132075471698,0.5098039215686274,0.39974076469920206
Ribosomal_S30AE,.,0.8815722712962679,0.22412132883967276,0.40861067441571697,0.65,0.65,0.3984792087099698
CoA_trans,.,0.6792493199254209,0.5045739046701975,0.4377068367603355,0.8431372549019608,0.3469387755102041,0.39736138493043804
FN2,.,0.8578537151939358,0.2395281656234954,0.30513106010980723,0.625,0.7837837837837838,0.3972332179822472
GLA,.,0.9378427117400739,0.2580645161290324,0.18017143959496684,0.7352941176470589,0.696969696969697,0.3960093117729707
DNA_photolyase,.,0.48086927285509057,0.6422725084256141,0.6228847682627556,0.72,0.3333333333333333,0.3922879319415031
Peptidase_S24,.,0.773744536479506,0.13769860375541657,0.23122984258142348,0.7241379310344828,0.9310344827586207,0.3916604989989536
Hint,.,0.7756212366659534,0.3767453057294175,0.34233147387519614,0.6808510638297872,0.6170212765957447,0.3894751151587272
CAT_RBD,.,0.857077360393679,0.3878189696677901,0.2720578431347197,0.5294117647058824,0.7419354838709677,0.3877065481812105
ku,.,0.45454045297551726,0.456427539720751,0.6873732643881624,0.8076923076923077,0.38,0.38676700305679995
TIMP,.,0.7356175688479994,0.34207992296581635,0.32332435882901,0.6829268292682927,0.7,0.3859032610247204
BRCT,.,0.8683008833328238,0.27587867116032766,0.26610813964677144,0.7619047619047619,0.6111111111111112,0.3856359987833414
Sua5_yciO_yrdC,.,0.754959195525262,0.44679826673086215,0.4049831273239541,0.7708333333333334,0.40425531914893614,0.38502520411877283
alpha-amylase,.,0.5471773084329247,0.46605681271064076,0.5383229526781582,0.7169811320754716,0.5116279069767442,0.384336190251151
YgbB,.,0.7896261882201913,0.4824265767934521,0.36465438517863014,0.6666666666666666,0.47058823529411764,0.38176592457242436
7kD_DNA_binding,.,0.8637833542195188,0.24578719306692356,0.2274784832153133,0.7,0.7368421052631579,0.38173654478929403
ISP,.,0.7387596662285661,0.37794896485315416,0.3264989615715463,0.6666666666666666,0.6578947368421053,0.37920021801726866
cah,.,0.6619494452425344,0.43115069812229206,0.40632515188992435,0.6428571428571429,0.6190476190476191,0.37653264516939133
Histidine_kinase,.,0.7730109728887122,0.2652864708714494,0.32254882092697257,0.625,0.775,0.3763322159274278
cyclo,.,0.7434483601797229,0.41141068849301893,0.433754053486721,0.723404255319149,0.44680851063829785,0.37549519059909964
Desulfoferrodox,.,0.7447137573738423,0.3878189696677904,0.2842477805205167,0.66,0.673469387755102,0.37194227106134203
fkbp,.,0.8159366690099947,0.35074626865671676,0.27132083317625,0.5454545454545454,0.7666666666666667,0.37189052141729284
VAT-N,.,0.7071247363755845,0.34063553201733254,0.32264777774405495,0.65,0.725,0.36993635278788656
PA_phosphatase,.,0.5804566433352691,0.6220510351468463,0.38919370234959894,0.803921568627451,0.34782608695652173,0.3691247592723747
Frataxin_Cyay,.,0.8575419506678486,0.16658642272508445,0.3982098309157474,0.6857142857142857,0.6333333333333333,0.36826999560176826
dhfr,.,0.6867500076412874,0.3375060182956187,0.4243868295360909,0.7428571428571429,0.5428571428571428,0.3653580994488346
6PGD,.,0.4284133630834122,0.5324987963408767,0.6487484622280751,0.660377358490566,0.46153846153846156,0.3642060900110825
sugbp,.,0.6803252131919185,0.2833413577274917,0.5802477973970489,0.6578947368421053,0.5263157894736842,0.3627761567273762
cytochr_c552,.,0.4975333924259559,0.46629754453538785,0.5164500141839995,0.6888888888888889,0.5476190476190477,0.35807978914125943
tms,.,0.6078307913317235,0.42609532980260023,0.358780149732042,0.7428571428571429,0.5757575757575758,0.35581450650798907
NO_synthase,.,0.46653421768499553,0.2850264805007225,0.4844689402168353,0.6052631578947368,0.8648648648648649,0.35367540340065284
lipase,.,0.4573096555307638,0.6569571497351949,0.28882530171451504,0.660377358490566,0.6274509803921569,0.347362813423823
biotin_lipoyl,.,0.8476266161322858,0.2515647568608569,0.23131106656371983,0.6451612903225806,0.7142857142857143,0.3469605394212404
il8,.,0.8836201363205672,0.1451612903225808,0.3261825946425267,0.6666666666666666,0.6666666666666666,0.3462760991409639
tRNA-synt_2d,.,0.6577864718647798,0.211844005777564,0.31530701928093907,0.8636363636363636,0.6363636363636364,0.3448841516231612
PK,.,0.41954946969465406,0.49927780452575804,0.4670855902859769,0.7333333333333333,0.5609756097560976,0.3429304998174786
hormone5,.,0.8402787541645016,0.4167067886374581,0.1371424891514974,0.5555555555555556,0.71875,0.3380467859298279
Orbi_VP7,.,0.48174954916404317,0.010110736639383737,0.15294634083889885,1.0,1.0,0.32825842805578803
thymid_phosphorylase,.,0.46284806064125683,0.2650457390467022,0.48392219954929677,0.7567567567567568,0.6756756756756757,0.32802717477753146
Me-amine-deh_L,.,0.7807561818015099,0.2900818488204141,0.311103730652723,0.6511627906976745,0.6097560975609756,0.3274522337904595
Fe-ADH,.,0.6253385090320016,0.39913336543091027,0.29508046136265387,0.7058823529411765,0.6170212765957447,0.3272845781401119
AMP-binding,.,0.39094660268362014,0.41694752046220557,0.45929718407347137,0.7446808510638298,0.6304347826086957,0.32722283914375583
NiFeSe_Hases,.,0.3687012867927988,0.5103514684641312,0.519842469366939,0.6346153846153846,0.6041666666666666,0.3253048261595796
CPS,.,0.6715469022220862,0.3719306692344731,0.09984414499790245,0.8461538461538461,0.6458333333333334,0.3243236356119307
Beta_elim_lyase,.,0.44659962710517465,0.4768897448242663,0.32313227485719254,0.7111111111111111,0.675,0.3232563734596432
ghf6,.,0.5273649784515695,0.43909484833895074,0.39753247859141566,0.7735849056603774,0.4888888888888889,0.32066017451569834
peroxidase,.,0.643304703976526,0.2376023110255178,0.4418089455873834,0.7037037037037037,0.5925925925925926,0.31757213946634333
Ribosomal_L14,.,0.7932695540544671,0.32426576793452083,0.29940355295463394,0.6521739130434783,0.5454545454545454,0.3157306626196664
rnasemam,.,0.7371886175382828,0.02599903707270104,0.18251545155407684,0.6666666666666666,1.0,0.3148202404193189
fibrinogen_C,.,0.6463551059082434,0.320173326913818,0.3620457814045385,0.6808510638297872,0.5952380952380952,0.3116275743368501
AFOR,.,0.3364000366781795,0.3943187289359657,0.6534715321709123,0.8125,0.4,0.30832442769503915
tRNA-synt_1_edit,.,0.7647583824922822,0.3264323543572462,0.4273339393460153,0.6451612903225806,0.41935483870967744,0.3026696116269328
cryst,.,0.711630039429043,0.21449205584978348,0.26315649313463124,0.6785714285714286,0.7142857142857143,0.3022946506725576
Fimbrial,.,0.706984136687349,0.24025036109773742,0.30637331125229633,0.5882352941176471,0.7352941176470589,0.30022382956361354
Cys-protease-3C,.,0.6893969495980683,0.0628310062590275,0.1971881616071322,1.0,0.625,0.29909651008170846
PARP,.,0.6532567166916282,0.28406355320173365,0.3649112305745783,0.5897435897435898,0.6666666666666666,0.29256138745119137
psaA_psaB,.,0.04096341351590912,0.38276360134809856,0.6359140862925221,0.6923076923076923,0.803921568627451,0.29141323284367326
dutpase,.,0.7449521655408503,0.020462205103514708,0.1805820650188366,0.6,1.0,0.28732258715931475
avi,.,0.7440413240822813,0.1429947038998557,0.270349150953912,0.7619047619047619,0.6190476190476191,0.2841496095842776
Extradiol_dioxy,.,0.598001039215087,0.5081848820414056,0.4315362412414994,0.6538461538461539,0.34615384615384615,0.28389465805130865
TNF,.,0.7373842344958278,0.20943668753009168,0.3139775954053732,0.6896551724137931,0.5862068965517241,0.28345486019294136
serpin,.,0.4691811596417765,0.4333172845450172,0.42587078483088286,0.8260869565217391,0.3695652173913043,0.27821860269457743
Sec1,.,0.3875722101659687,0.5197400096292728,0.3752235176472953,0.7446808510638298,0.4883720930232558,0.27472503044075447
ngf,.,0.7521227496408595,0.0,0.15604072866095198,0.6,1.0,0.27164886051389064
Cu_nir,.,0.5517620808753858,0.5399614829080411,0.10554265411960008,0.6341463414634146,0.675,0.2709234764391242
tyrosinase,.,0.6381025155118134,0.22532498796340894,0.37470377035794084,0.6363636363636364,0.6060606060606061,0.2602112230543655
BChl_A,.,0.558975456184858,0.36350505536831995,0.2323553303506331,0.6,0.7142857142857143,0.25547427471414563
aldedh,.,0.34975089403062626,0.45209436687530097,0.3187477563172104,0.7169811320754716,0.6226415094339622,0.2517846714685128
Flavin_Reduct,.,0.7680349665311611,0.14564275397207524,0.35868297357057927,0.5925925925925926,0.5925925925925926,0.25067861482925535
Peptidase_S11,.,0.6476755203716721,0.16658642272508445,0.4026151956024112,0.6666666666666666,0.5714285714285714,0.2496124445648988
urease,.,0.2741877311489439,0.4114106884930192,0.3389882759365647,0.78,0.64,0.24530978519705582
MATH,.,0.7793807500687716,0.14660568127106416,0.25394274581996196,0.5882352941176471,0.6470588235294118,0.2331448911688429
CUB,.,0.7480881498914937,1.3363300729720242e-18,0.16664927975542457,0.5,1.0,0.2329436032380406
Transpeptidase,.,0.5759024360424244,0.3435243139142995,0.37806419642323674,0.6666666666666666,0.4444444444444444,0.2304017943828644
ATP-synt_DE_N,.,0.7861662132836139,0.02262879152623979,0.16963763811252683,0.7142857142857143,0.7142857142857143,0.22973976853420933
Jacalin,.,0.7213130788275208,0.010110736639383737,0.16102440414612845,0.5,1.0,0.2237094590003478
THAUMATIN,.,0.6902649998471743,0.28791526239768916,0.31417562245709335,0.575,0.5135135135135135,0.21891249640162702
leukocidin,.,0.5252376440382674,0.011795859412614362,0.17264161548472645,0.6666666666666666,1.0,0.21703676245416623
CBM_20,.,0.7574899899135006,0.0072219547424169535,0.1819675682046677,0.7142857142857143,0.7142857142857143,0.2165848391965128
GATase_2,.,0.4735397499770761,0.42248435243139154,0.410807368312124,0.68,0.3877551020408163,0.21630959946742173
aconitase,.,0.4090472842864566,0.4032258064516133,0.3329663594910963,0.75,0.475,0.21450864032976638
GP120,.,0.5408319833725586,0.10351468464130968,0.35962111822178694,0.7037037037037037,0.6296296296296297,0.20086269703242643
alk_phosphatase,.,0.39919308005012677,0.17910447761194048,0.31238866082130734,0.6666666666666666,0.7777777777777778,0.19996350367134497
C2,.,0.7522633493290949,0.24313914299470415,0.29601034921582875,0.5454545454545454,0.48484848484848486,0.19440592152237818
Topoisom_bac,.,0.5944554818595836,0.2751564756860859,0.15393051175180536,0.5853658536585366,0.7073170731707317,0.19213128529178816
GFP,.,0.6104410551089647,0.2330284063553204,0.22851716685850113,0.6666666666666666,0.5666666666666667,0.18761329857429804
Ald_Xan_dh_2,.,0.12970015588226302,0.42441020702936955,0.3952015436764428,0.7446808510638298,0.5714285714285714,0.17108378821793754
chorismate_bind,.,0.37071247363755844,0.19090033702455478,0.4677649841263058,0.6666666666666666,0.5555555555555556,0.16535778944934085
AP_endonucleas1,.,0.5874805147171195,0.14732787674530604,0.3435139199407253,0.6896551724137931,0.3793103448275862,0.12214253903635207
RNase_U2,.,0.7057493046428462,0.00890707751564758,0.17490336569090822,0.5,0.75,0.11894089067670775
Sec23_NC,.,0.11872115414004947,0.42296581608088607,0.4757121295493426,0.7317073170731707,0.375,0.11253876663351173
lipoxygenase,.,0.0,0.48988926336061606,0.45172313704066286,0.6595744680851063,0.5116279069767442,0.10786077916658689
Bacterial_PQQ,.,0.273820949353547,0.2585459797785269,0.36039383202669506,0.71875,0.4838709677419355,0.10063848343627081
Glu_syn_central,.,0.03205061588776474,0.5257583052479541,0.4608149377997711,0.7843137254901961,0.28,0.0954830281813598
Topoisomerase_I,.,0.6143900724394046,0.00890707751564758,0.15824158710822117,0.5,0.75,0.07418912097360664
hemocyan,.,0.19336736253323952,0.21039961482908062,0.2993936516020479,0.8372093023255814,0.47619047619047616,0.06798378414931144
tubulin,.,0.4663447137573738,0.20197400096292745,0.3267706193002291,0.6538461538461539,0.3076923076923077,0.0431544437562317
EFTU_C,.,0.765296329125531,0.010110736639383737,0.16922818514263596,0.3333333333333333,0.6666666666666666,0.038186080726764715
TonB_dep_Rec,.,0.08342451936302223,0.37337506018295646,0.17802095768150564,0.7708333333333334,0.44680851063829785,0.0
