,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum scores
SCP2,.,0.5077820270806926,0.21653451102412788,0.25168013134897405,0.6666666666666666,0.7727272727272727,0.3145750733186415
GEL,.,0.5422013806909983,0.22563484894108776,0.23535781422442645,0.608,0.7934782608695652,0.30962349926649246
Bcl-2,.,0.4646422334771327,0.24867007929339202,0.3849474014091465,0.6363636363636364,0.6666666666666666,0.30806097156513645
Hint,.,0.5145712405002693,0.28977215698083747,0.24884702953835663,0.6595744680851063,0.6881720430107527,0.30789785832785654
tryp_alpha_amyl,.,0.4558510725107577,0.195088494094822,0.1764298471066021,0.7456140350877193,0.821917808219178,0.3051095327155218
ISP,.,0.4780900985197556,0.2259861487503818,0.24168072638893986,0.5511811023622047,0.891566265060241,0.30215432612587295
TonB_dep_Rec,.,0.2335206532441886,0.6923115527451712,0.45428643458897583,0.5340909090909091,0.47416413373860183,0.3020939657237658
RuBisCO_small,.,0.5201473172270851,0.18844725484292305,0.23864991267691055,0.639344262295082,0.7941176470588235,0.29855188011469386
SIS,.,0.576229048911713,0.3130081300813104,0.31811177660960277,0.5824742268041238,0.5897435897435898,0.2980254048052393
dutpase,.,0.4397702112381066,0.18911639733681737,0.19992620474190115,0.6239316239316239,0.9176470588235294,0.2937866690467415
GFP,.,0.4644627110069034,0.4461674863662369,0.32662640796871406,0.4931506849315068,0.639344262295082,0.293491032012097
CUB,.,0.472350819547277,0.20109404797752176,0.2072094424843731,0.6146788990825688,0.8714285714285714,0.29210983611325536
Ribosomal_L22,.,0.4373874584514283,0.17225400649068587,0.24871156991672136,0.6481481481481481,0.8589743589743589,0.2915156278036062
rnasemam,.,0.5454219050054129,0.20007360567433286,0.21097969498779764,0.5725806451612904,0.8352941176470589,0.29099564250554855
capsid_n,.,0.3201484052420561,0.226571648432539,0.28106519754215803,0.6384615384615384,0.8977272727272727,0.2908219838070495
Amino_oxidase_D2,.,0.4709908008334195,0.1792130884271849,0.20745447132625458,0.7142857142857143,0.7906976744186046,0.2902064902577292
Clp_N,.,0.6002143389493039,0.23463481548396284,0.28702835960346273,0.5974025974025974,0.6415094339622641,0.2893508208705882
PX,.,0.4455475707345733,0.1875104553514714,0.22388204260415026,0.7230769230769231,0.7766990291262136,0.28746895989454657
TIR,.,0.582251211776674,0.2279768476697165,0.3015654665943023,0.5563380281690141,0.6761904761904762,0.2817432628969721
hip,.,0.47575630640677613,0.1214828197664721,0.1868475531637909,0.5853658536585366,0.9636363636363636,0.2765538511150494
dCMP_cyt_deam,.,0.5343459125997573,0.22923148984576747,0.1833982709597704,0.5114503816793893,0.8735632183908046,0.2760458541943781
Ribosomal_S8,.,0.48877440553582013,0.23053631770886152,0.23918124248760045,0.648854961832061,0.7191011235955056,0.2734859555085517
STAS,.,0.5063621675434254,0.22023152330289258,0.23733937850142758,0.5909090909090909,0.7714285714285715,0.2734040385841374
dsrm,.,0.39637473411634144,0.11079326842651394,0.1026673588719244,0.7794117647058824,0.9361702127659575,0.27300979359996747
Dehydratase_SU,.,0.4104155673182063,0.16738599484760658,0.24720509078532363,0.7132352941176471,0.7870370370370371,0.2729458773372063
MATH,.,0.5434525979077472,0.2372779283348451,0.2119058906185228,0.5608108108108109,0.7669902912621359,0.27070924801163726
Ribosomal_L6_D,.,0.4266215503125323,0.12165010538994588,0.12873020484175535,0.76,0.8813559322033898,0.26974846931908847
Desulfoferrodox,.,0.4741460442495688,0.1962093077720947,0.17893081896204432,0.5806451612903226,0.8804347826086957,0.266056524744666
CBM_20,.,0.4614543496118506,0.1774565893807126,0.16484962110830811,0.5631067961165048,0.9411764705882353,0.26498368885069057
KH,.,0.3781613635003617,0.10042155977115583,0.11709591961096338,0.7887323943661971,0.9230769230769231,0.26472698558002034
biotin_lipoyl,.,0.5118512030725543,0.1395329385392651,0.033203063205920674,0.725,0.896551724137931,0.264103676242474
phoslip,.,0.4049428520136437,0.1966609789554733,0.21605672458259556,0.6341463414634146,0.8539325842696629,0.26391914194489496
Dehydratase_MU,.,0.477399209013116,0.3012814078758162,0.29028958300831337,0.5351351351351351,0.6990291262135923,0.26271569133525313
Syntaxin,.,0.3671288916935497,0.1573321288768481,0.4078047943538431,0.4838709677419355,0.8865979381443299,0.26253102178815085
hormone,.,0.37812328297637376,0.2980527953427769,0.38028218171172967,0.5578947368421052,0.6854838709677419,0.26119229008122813
sh2,.,0.5203594801464467,0.15144367493057992,0.2184948675760463,0.5428571428571428,0.8666666666666667,0.2611853440007564
DUF50,.,0.4525108665495237,0.1814379872193823,0.23919896774085025,0.5526315789473685,0.8734177215189873,0.2608967443505563
RGS,.,0.387703254796786,0.21712001070628467,0.29790926577285864,0.6764705882352942,0.7142857142857143,0.2582596656383484
ACPS,.,0.4765614374853798,0.11106092542407174,0.1730330152847059,0.616822429906542,0.9130434782608695,0.25688873692493347
P,.,0.3903308109519587,0.057512797350197056,0.0845902974739239,0.8333333333333334,0.9245283018867925,0.256784448515047
Mur_ligase_C,.,0.5665565958187585,0.242513968349567,0.18742140126296883,0.6453900709219859,0.6470588235294118,0.2561586215395782
dhfr,.,0.5798847792145619,0.327361236575338,0.36270431031579825,0.4228571428571429,0.5945945945945946,0.25544773818814515
cks,.,0.3236409332992422,0.07880825721837653,0.12557750908927898,0.8648648648648649,0.8904109589041096,0.2535538586566103
ANATO,.,0.37993482790323196,0.11204791060256566,0.043995389607633266,0.7837837837837838,0.9622641509433962,0.2529641675270013
Colicin_Pyocin,.,0.436903291789295,0.10910368362943147,0.19636703712738754,0.6551724137931034,0.8823529411764706,0.25198169033021794
Fimbrial,.,0.5930497603647026,0.24172772591924027,0.1847818450822754,0.5849056603773585,0.672566371681416,0.2506567480188452
Ribosomal_S7,.,0.3841508859161902,0.1823413295861399,0.28121934958720995,0.7189542483660131,0.7090909090909091,0.2500678975226936
LysR_substrate,.,0.5970971760571425,0.32848205025261146,0.26409350004828824,0.47783251231527096,0.6068376068376068,0.24941472359119676
TNF,.,0.5177863247398284,0.2388671417578436,0.23299853279842503,0.5850340136054422,0.6990291262135923,0.24912473977785513
Fz,.,0.42630058589606196,0.19779852119509245,0.2662972716711189,0.528,0.8522727272727273,0.24771755276483787
IF3,.,0.4146261852563091,0.14170765164442092,0.24325131774274278,0.5795454545454546,0.8870967741935484,0.2456655939490167
HIT,.,0.46017593202082463,0.1892669543979435,0.21428176273277064,0.5130434782608696,0.8888888888888888,0.24540209938800145
DNA_PPF,.,0.490808993531751,0.1470440630332263,0.23000036107952626,0.5181818181818182,0.8765432098765432,0.24397988089896763
DISIN,.,0.4318440221737451,0.07123021847502582,0.07602242060721459,0.7,0.9821428571428571,0.24336133176833472
GATA,.,0.3955043221394726,0.05199237177557071,0.09877742836006757,0.7121212121212122,1.0,0.2420473937099848
cyclo,.,0.5767077754989909,0.30581484827194927,0.228733888944913,0.6424242424242425,0.5045871559633027,0.24198852750655128
Histidine_kinase,.,0.5288296766963513,0.22061628023688143,0.24475839205578165,0.6214689265536724,0.6423357664233577,0.2418689367868932
kazal,.,0.39578720603195494,0.06453879353608508,0.05639604559908147,0.7857142857142857,0.9545454545454546,0.24139437133637207
DHHA2,.,0.43229010831189035,0.22903074709759924,0.2329766412736873,0.5289256198347108,0.8333333333333334,0.24119787750900024
SpoU_methylase_N,.,0.5007371301429108,0.14194185151728395,0.18283569411292133,0.8928571428571429,0.532258064516129,0.23845995987008117
protg,.,0.33621838636499635,0.09724313292515888,0.11144087564549968,0.75,0.9545454545454546,0.2379138914660382
Ribosomal_S15,.,0.35792972511301757,0.08648666733581115,0.22577445983096636,0.7176470588235294,0.8611111111111112,0.23768344641408493
cytc,.,0.49865902154813646,0.16976145070093046,0.15837741134900324,0.6634615384615384,0.7560975609756098,0.23648599261950234
PABP,.,0.31476817121003586,0.11480812338987864,0.1106994653149182,0.7868852459016393,0.9148936170212766,0.23449841558539428
SNAP-25,.,0.3047747537006109,0.039563049951488065,0.1855769705559686,0.7121212121212122,1.0,0.23448980600959687
ngf,.,0.42779660648130524,0.14073739502827487,0.12635724353772115,0.6296296296296297,0.9166666666666666,0.2340978467846955
KSI,.,0.5090332442974416,0.21688581083342176,0.25682735517857236,0.5528455284552846,0.7021276595744681,0.23249574850496207
hpr,.,0.5318217178668379,0.13985078122386477,0.07961455105496217,0.7222222222222222,0.7627118644067796,0.23180349875007447
kunitz,.,0.4106386103872789,0.0703436046706162,0.07131745393582625,0.7719298245614035,0.9111111111111111,0.231396716120033
WW,.,0.3404942852013644,0.025427414767975397,0.04558536156362537,0.8235294117647058,1.0,0.23125621544231972
UcrQ,.,0.32295004379260256,0.051574157716887,0.1536873335183562,0.7037037037037037,1.0,0.22981428732450765
DAP_epimerase,.,0.47638191501515054,0.22822777610492706,0.23783750833619838,0.5846153846153846,0.6989247311827957,0.2270757428925584
PGM_PMM_III,.,0.4599311286523302,0.19886914918532383,0.25292266602195823,0.6456692913385826,0.6666666666666666,0.22618486672470997
SUI1,.,0.4382089097545982,0.1147913948275312,0.17030371687218632,0.6206896551724138,0.8769230769230769,0.22473327700601617
YgbB,.,0.5046594241136758,0.29114389909332045,0.1681054878783886,0.5789473684210527,0.6767676767676768,0.22413599253547434
fusion_gly,.,0.3037628997775009,0.038392050587173356,0.17418718408340902,0.703125,1.0,0.2240635911818297
ghf22,.,0.44312129734905153,0.23590618622236192,0.22514836594335325,0.6564885496183206,0.6578947368421053,0.22364411981521018
Ribosomal_S30AE,.,0.4829045647668112,0.1482317909598882,0.17929613029371236,0.5420560747663551,0.8658536585365854,0.2235439100383143
UCR_14kD,.,0.35684171014193156,0.11591220850480399,0.23207616864951464,0.6415094339622641,0.8681318681318682,0.2217556886145867
MIF,.,0.47743728953710407,0.20853825822209288,0.2830908052606026,0.41739130434782606,0.8275862068965517,0.2215581832725538
TNFR_c6,.,0.45969720543354675,0.10942152631403138,0.08408150086817853,0.7222222222222222,0.8356164383561644,0.2201699658261224
FYVE,.,0.36513782429646235,0.08857773762923049,0.10224466831016646,0.71875,0.9347826086956522,0.2194557294988854
MMOB,.,0.4459501362738751,0.12394191843153307,0.11706930383194923,0.648936170212766,0.8732394366197183,0.21929132529148393
Sm,.,0.4658934506938815,0.14328013650507196,0.18367713215806472,0.5,0.9152542372881356,0.21881456445649028
LDLa,.,0.3691199590906371,0.038458964836562824,0.04164033955111173,0.8095238095238095,0.9459459459459459,0.21723649125828007
PBD,.,0.3902274495297055,0.07578038743350568,0.12798658117944595,0.6571428571428571,0.9516129032258065,0.2163407980694244
Orbi_VP7,.,0.410475408141616,0.22486533507310905,0.19168377598647404,0.5555555555555556,0.8192771084337349,0.21592825776368843
BChl_A,.,0.23694790040310953,0.3429857138077665,0.23513305875719584,0.5945945945945946,0.7897435897435897,0.21479534782962073
PAN,.,0.43051120383416475,0.16539529592827157,0.20113745517987358,0.5978260869565217,0.803030303030303,0.21410030275876488
PDZ,.,0.5069116151038238,0.1703134932583933,0.10971825258124136,0.7346938775510204,0.6756756756756757,0.21382892522827268
tcl1_mtcp1,.,0.4218070840654767,0.1875271839138189,0.23723507291882007,0.5135135135135135,0.8352941176470589,0.21293457098931873
e3,.,0.36715609206782684,0.03655190872896468,0.04179133434355173,0.8648648648648649,0.8787878787878788,0.21005883434091835
RING,.,0.4068033576142008,0.06959081936498537,0.06289446659987881,0.711864406779661,0.9375,0.20982829635479475
cytb,.,0.40295178461655634,0.12066312021145226,0.18853573009056898,0.6046511627906976,0.8714285714285714,0.20963302876937426
Arch_histone,.,0.406906719036454,0.06084178125732017,0.14714080045161557,0.7285714285714285,0.8387096774193549,0.20683348583379962
lacI,.,0.4157577208262386,0.0929940780889313,0.11911353887581844,0.5964912280701754,0.9555555555555556,0.20579021752724305
Bac_DNA_binding,.,0.350509463010211,0.06778413463147136,0.16433503078127493,0.676056338028169,0.9193548387096774,0.20492525675686565
Peptidase_S24,.,0.45451825417117736,0.15818528555656278,0.1656148015056821,0.6116504854368932,0.7875,0.2046614797408613
RNase_U2,.,0.30676038102284287,0.2547592759878268,0.27653789259064615,0.6549295774647887,0.6813186813186813,0.20320024864578018
zf-CCHH,.,0.3446505023909129,0.03364113888052539,0.04688761434455483,0.7857142857142857,0.96,0.20162387118771166
Jacalin,.,0.444089630673318,0.204774331693939,0.17779642135348242,0.518796992481203,0.8235294117647058,0.2007430013810671
Band_41_M,.,0.4472666343888892,0.16639900966911306,0.2403089443026997,0.6538461538461539,0.6593406593406593,0.19989972095857345
LMWPc,.,0.4632767746884197,0.30889290374386025,0.28743256233549314,0.506578947368421,0.5957446808510638,0.1974810428841037
SAM_PNT,.,0.438774677539563,0.09670781893004349,0.15423866701201588,0.8,0.6712328767123288,0.1970320835915281
TFIIS,.,0.3741683485564761,0.04205560574124353,0.050372574898046966,0.74,0.9523809523809523,0.19611896559724903
VPR,.,0.33273673845752116,0.04946635886112061,0.08761817247660016,0.6888888888888889,1.0,0.19599546946544857
C1,.,0.362439547168169,0.06840309143832343,0.009759497135971884,0.82,0.8974358974358975,0.19568496519384188
GGL,.,0.40784785198644335,0.04070059219110799,0.06498250329264972,0.6714285714285714,0.9710144927536232,0.19473144164057737
PARATHYROID,.,0.311569407195043,0.024540800963565756,0.05493272643637857,0.7647058823529411,1.0,0.19462740762151387
toxin,.,0.4449546025753314,0.051055572284119055,0.10394084299024718,0.5901639344262295,0.9636363636363636,0.19370461478181267
Propep_M14,.,0.44509060444671716,0.15631168657365935,0.2416872361881397,0.43010752688172044,0.8787878787878788,0.19288859236829414
HMG_box,.,0.3313875998933745,0.07780454347753535,0.1535861061407989,0.6575342465753424,0.9193548387096774,0.18719818665183735
EFTU_C,.,0.3716060732995686,0.1730904346080537,0.15764621210345234,0.5161290322580645,0.9193548387096774,0.18634781151581076
DUF101,.,0.4713988064475767,0.19634313627087305,0.2441474753000173,0.536,0.6881720430107527,0.18553236799434597
hormone5,.,0.3908040974643811,0.14495299273980733,0.06697815663506192,0.6,0.9310344827586207,0.18447364846547631
TPK_B1_binding,.,0.4404066999961919,0.14495299273980677,0.1685782108968538,0.5294117647058824,0.85,0.1842795912333393
Hpr_kinase,.,0.5178896861620815,0.2265549198701914,0.21066579247038197,0.5486111111111112,0.6262626262626263,0.18272480392528645
ATP-synt_DE_N,.,0.42852557651193274,0.16711833785004895,0.11772114862525423,0.5465116279069767,0.8636363636363636,0.1797353348714511
GAL4,.,0.3243372628807372,0.03675265147713288,0.05489357929390476,0.8181818181818182,0.8888888888888888,0.17952335650396853
lh2,.,0.29342131747732847,0.04170430593194911,0.12607588071659148,0.6607142857142857,1.0,0.17899744067608797
avi,.,0.42858541733534244,0.20365351801666626,0.17561599201063968,0.5378151260504201,0.7738095238095238,0.1778719746466006
thionin,.,0.32959237519108264,0.054116899193684544,0.023006043991462586,0.7111111111111111,1.0,0.1771082639571733
HLH,.,0.3751747624047307,0.06156110943825629,0.11312984304789488,0.6,0.967741935483871,0.17700719377249227
TIL,.,0.41401689687250093,0.06614473552143091,0.05546391675137134,0.625,0.9565217391304348,0.17679451861435133
PAH,.,0.37475587664086263,0.10401820067583661,0.19241536581997692,0.5411764705882353,0.9041095890410958,0.1764841714119549
GBP_PSP,.,0.30396418254715185,0.0,0.0276969494965793,0.782608695652174,1.0,0.1754652076541973
myb_DNA-binding,.,0.4002371872636968,0.08407775435779248,0.09180906030517813,0.6727272727272727,0.8636363636363636,0.1746418831136146
il8,.,0.3966576180088238,0.07691792967312562,0.10126134454160626,0.671875,0.8653846153846154,0.17446119104566565
gln-synt_N,.,0.43895964008464755,0.15100873230954912,0.193376900360644,0.51,0.810126582278481,0.17047682883558998
BRCT,.,0.39288220605915536,0.1077821272039906,0.11374801357991048,0.625,0.8620689655172413,0.16955725057604737
SRF-TF,.,0.32726946322781403,0.09138813610358527,0.13185844234866667,0.6707317073170732,0.8783783783783784,0.16870020400148578
neur_chan_memb,.,0.28821516584068196,0.010170965907190162,0.05308914665313091,0.7391304347826086,1.0,0.16453301035356233
phycoerythr_ab,.,0.39565120416056926,0.05117267222055054,0.12263512634952274,0.5333333333333333,0.9861111111111112,0.16374660831626275
Ribosomal_S5_N,.,0.36953340477964974,0.10333232961959515,0.00976290489960658,0.6764705882352942,0.9272727272727272,0.16257712555281556
SRP54M,.,0.4010259981177341,0.12308876175181824,0.20045548861569967,0.5643564356435643,0.7954545454545454,0.16165746295975847
zf-CCHC,.,0.29071760027417975,0.010873565525778965,0.017095118418879948,0.7647058823529411,1.0,0.1612005419125012
zf-TAZ,.,0.3819204552254639,0.11069289705243018,0.13938782489859722,0.6483516483516484,0.8028169014084507,0.16109778066284172
P53,.,0.3179125344764744,0.016511091036836675,0.07115009164825525,0.6774193548387096,1.0,0.1610161707375297
RNA_pol_H,.,0.4048666909656677,0.08074877045066944,0.15630272904430512,0.5972222222222222,0.8387096774193549,0.1586402486300727
SAP,.,0.35654794609973833,0.03733815115929019,0.0504936339138809,0.6590909090909091,0.972972972972973,0.1579904933821572
CAT_RBD,.,0.37913513689948375,0.073555488641308,0.0855592810848182,0.6,0.9333333333333333,0.1557451290098469
MurB_C,.,0.5132057817115563,0.16526146742949274,0.254730158268356,0.362962962962963,0.77,0.1532399061659814
utg,.,0.34978593305443884,0.09431563451437215,0.15290942181369,0.631578947368421,0.8307692307692308,0.15009792967565322
Skp1,.,0.4903302669444731,0.18296028639299167,0.2426244240797994,0.49107142857142855,0.6511627906976745,0.14953895503596867
urease_gamma,.,0.4242061570767213,0.13026531499883223,0.19053085334933206,0.4895833333333333,0.8028169014084507,0.13995455568563306
pot,.,0.422405492299574,0.060390110073941614,0.07591364186258548,0.5147058823529411,0.9615384615384616,0.13882319513960495
mthina,.,0.313821598185191,0.022717387667704335,0.025748543346788125,0.7096774193548387,0.96,0.13744252241443936
Elicitin,.,0.39637473411634144,0.13928201010405508,0.19033784710277032,0.6037735849056604,0.6842105263157895,0.12913335073696527
S-AdoMet_syntD2,.,0.38161581103355985,0.16924286526816276,0.23560736272689525,0.5573770491803278,0.6701030927835051,0.1291183266368826
BAG,.,0.25314300324772465,0.15473920171300806,0.32587499114679114,0.5663716814159292,0.7126436781609196,0.12857614267228654
Egg_lysin,.,0.3439596128842733,0.18896584027569102,0.17785043408741472,0.6575342465753424,0.6434782608695652,0.1281214862288569
aspg,.,0.47859602548131064,0.22248987921978503,0.18508356497547426,0.5111111111111111,0.6136363636363636,0.12771889916965543
mdm2,.,0.36711801154383883,0.14403292181070307,0.1804637092787671,0.7522935779816514,0.5657894736842105,0.12715563774201918
parv,.,0.4936378324565746,0.16939342232928875,0.20163394826513126,0.5419847328244275,0.5903614457831325,0.12129489561567798
gag_p17,.,0.34523803047529933,0.14992137575697084,0.2360530793783943,0.5849056603773585,0.6785714285714286,0.12022228192086913
FN2,.,0.3907714570152485,0.05500351299809423,0.047962279895601756,0.6271186440677966,0.8695652173913043,0.1182503644102981
Rop,.,0.32350493142785647,0.06002208170229992,0.13993733564848093,0.5254237288135594,0.9387755102040817,0.11697646118725334
Me-amine-deh_L,.,0.43290483677055397,0.19339890929773945,0.08072398823344931,0.5118110236220472,0.759493670886076,0.11266571163311044
planttoxin,.,0.34160950054672756,0.03302218207367327,0.07634876614081508,0.5531914893617021,0.972972972972973,0.11211710974308713
FN1,.,0.346119322601879,0.05510388437217827,0.027271796835766863,0.5652173913043478,0.9736842105263158,0.10761364951304299
GLUCAGON,.,0.3095946600225219,0.016544548161531364,0.04611750044935869,0.5862068965517241,1.0,0.10348683870785368
phero,.,0.30097214137666534,0.03603332329619676,0.05195546047262441,0.631578947368421,0.9285714285714286,0.09916632066854827
7kD_DNA_binding,.,0.3187394258544997,0.08891230887617725,0.10859067166241299,0.515625,0.8775510204081632,0.08082925874816771
Ribosomal_L12,.,0.4232704642015874,0.09378032051925668,0.0764363136403396,0.6309523809523809,0.6833333333333333,0.08006902837458744
CARD,.,0.380669238008715,0.16342132557128441,0.19926745026173118,0.5045871559633027,0.6582278481012658,0.07932996536271512
DEFSN,.,0.30875144841993024,0.017414433403593686,0.02311900993193416,0.6666666666666666,0.8888888888888888,0.07871435286400463
PCI_1,.,0.3505257832347773,0.058700525276858984,0.020699761630660903,0.6037735849056604,0.8666666666666667,0.07664742474201043
Ribosomal_L30,.,0.38409104509278047,0.08175248419151057,0.12647772132148366,0.6101694915254238,0.6904761904761905,0.07322910196545161
END,.,0.2953851845001387,0.019304760948844497,0.008831570014905999,0.6190476190476191,0.9,0.04994664734347464
S4,.,0.3619499404311803,0.05881762521329056,0.010646361373656574,0.4791666666666667,0.9230769230769231,0.0458297147847708
B,.,0.3212799408119855,0.05408344206898979,0.12490261030709346,0.671875,0.660377358490566,0.04530345053601639
GLA,.,0.3175317292365943,0.026983171066279166,0.0,0.6764705882352942,0.71875,0.0024402128077474087
tetR,.,0.36747705648429724,0.09449964870019284,0.08931497023746143,0.4935064935064935,0.6896551724137931,0.0
