,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum scores
cytc,.,0.8372255390265088,0.2846086725596535,0.41653202160515823,0.7456140350877193,0.6666666666666666,0.6320055764213225
capsid_n,.,0.6809930621983266,0.34640919610000004,0.5606907299969007,0.5419847328244275,0.8192771084337349,0.6314682552328216
voltage_CLC,.,0.4285824235027652,0.7202473538449827,0.8598546930733935,0.41350210970464135,0.5253164556962026,0.6306981880118859
WW,.,0.7664786533408099,0.07022269433589942,0.34955853237096735,0.7941176470588235,0.9666666666666667,0.6305073788437858
SUI1,.,0.9347395850512913,0.2502371106642863,0.36220938424653015,0.5925925925925926,0.8064516129032258,0.6301689155993194
ghf6,.,0.7227628063462743,0.5855305588224085,0.6596067143289044,0.5141509433962265,0.46308724832214765,0.6297148021857836
GP120,.,0.5932974898571759,0.6434234986152683,0.6816151782621279,0.411214953271028,0.6103896103896104,0.6275534082099546
Skp1,.,0.8401611856933953,0.36439166887969393,0.5895582891381139,0.4789915966386555,0.6627906976744186,0.6258703443051885
cytb,.,0.8656969137227738,0.2064949353162083,0.485632194965574,0.6103896103896104,0.7666666666666667,0.6254490402737021
thymid_phosphorylase,.,0.7130048047849941,0.7188815964186771,0.5606917988912763,0.49783549783549785,0.4407894736842105,0.6239199000638822
Pept_C1-like,.,0.6045617970115776,0.6252513373041392,0.6202585508224596,0.5136363636363637,0.5660377358490566,0.6233138466298521
PARP,.,0.8357137359677188,0.5856443719412637,0.5368691361642217,0.4,0.568,0.6218506638263683
GATA,.,0.775747380457609,0.10808452520960414,0.4245842998513809,0.6515151515151515,0.9655172413793104,0.6215268645341279
DUF101,.,0.7719651240778,0.3565006259721495,0.4970481650456527,0.6528925619834711,0.6436781609195402,0.6201279637798185
ung,.,0.7397389803300678,0.4659129709017732,0.7380498083876189,0.49700598802395207,0.4807692307692308,0.6198752689355127
TFIIS,.,0.7797770227924927,0.11753101407488732,0.351571601932523,0.72,0.9523809523809523,0.6197852844456625
Sec23_NC,.,0.31599432661543025,0.7369020069046589,0.7960230763369208,0.4978540772532189,0.5738636363636364,0.6195260158044941
aldedh,.,0.6019669932161273,0.7431996661481794,0.62684393781068,0.5462184873949579,0.4013605442176871,0.6190904158193054
avi,.,0.7543017668854658,0.38650935164459516,0.4242244624981496,0.5737704918032787,0.7804878048780488,0.6189674279254949
mutT,.,0.8822827676441161,0.43962214044538317,0.21734651793167703,0.7152777777777778,0.6588235294117647,0.6164968068429226
cks,.,0.6912018559444096,0.17197162259569548,0.43721997342681074,0.7205882352941176,0.890625,0.6157707147683587
KSI,.,0.7814757396840057,0.37402784627640917,0.4289429898296363,0.5859375,0.7411764705882353,0.615751527112225
DAO,.,0.8582588426735275,0.5759323191319776,0.5047509148310663,0.519650655021834,0.45121951219512196,0.6150244966423816
rasgap,.,0.5653923541247484,0.5391706817405761,0.8931261445483442,0.4398148148148148,0.46703296703296704,0.6128307742172697
Ribosomal_L6_D,.,0.8153401282008994,0.202928790925298,0.4544510733314749,0.6493506493506493,0.7758620689655172,0.6100844005239272
IF3,.,0.7830755021934888,0.23077506733942574,0.5054240926321918,0.618421052631579,0.7586206896551724,0.609412260589311
MMOB,.,0.7956372112456157,0.25327212716718817,0.35041956538944713,0.5425531914893617,0.9538461538461539,0.6091676765838034
Gly_radical,.,0.3654385328363624,0.7325012329754506,0.6973795175514357,0.5485232067510548,0.5508982035928144,0.6087570022991341
CBM_20,.,0.7852195138041362,0.3011115747941846,0.3616640699659303,0.6636363636363637,0.7808219178082192,0.6078058493336921
phycoerythr_ab,.,0.7772371936537256,0.1347926704351435,0.4613790528436676,0.5454545454545454,0.9733333333333334,0.6076991239729785
aconitase,.,0.697765829952392,0.7066656549944963,0.6484682173521178,0.45147679324894513,0.3803680981595092,0.6046001306042001
hormone,.,0.6617684247561874,0.43161728441897895,0.6658096034031317,0.4840764331210191,0.6403508771929824,0.60413355976915
Arginosuc_synth,.,0.6411144462402832,0.5731249288667934,0.7342711480039609,0.453781512605042,0.48,0.6035802359557967
CAT_RBD,.,0.7910138426185528,0.15546872036116488,0.388966227355829,0.6551724137931034,0.8913043478260869,0.6034278339215804
PARATHYROID,.,0.7001352376554408,0.0632421563792244,0.3828224718937787,0.7352941176470589,1.0,0.6032483664912697
serpin,.,0.6103891106200041,0.6468758298873207,0.633598376382698,0.4772727272727273,0.512987012987013,0.6030941169779482
SNAP-25,.,0.7044562456707457,0.10045904624606249,0.5426797647558256,0.5303030303030303,1.0,0.6017530152248467
Ribosomal_S5_N,.,0.7919429143165001,0.1876019575856419,0.36395100511226053,0.6029411764705882,0.9285714285714286,0.6005513748952418
Ribosomal_S30AE,.,0.8118382425701751,0.22011457187298225,0.4843316355490136,0.5614035087719298,0.7951807228915663,0.5996615402878449
aspg,.,0.8222284526833129,0.49736332941309674,0.36793077797268076,0.6606060606060606,0.5217391304347826,0.5984136052687427
Syntaxin,.,0.6156501852645929,0.32288781820250756,0.6384077597361075,0.5037037037037037,0.7872340425531915,0.5975884596669205
RING,.,0.7899693241415707,0.14454266095071688,0.3377746726000281,0.6610169491525424,0.9333333333333333,0.5970700746403672
Ribosomal_L14,.,0.798330969423096,0.4151143821844475,0.4874886388404482,0.635036496350365,0.5294117647058824,0.5965483131699051
peroxidase,.,0.7814372574243273,0.5859099358852696,0.5576900584461943,0.5,0.4357142857142857,0.5946226337452692
ISP,.,0.8240041340941825,0.3634811639288239,0.5525062057632124,0.4583333333333333,0.6621621621621622,0.5945126257113891
PEPCK_ATP,.,0.5234027113500676,0.6953602185211847,0.6455950530238119,0.5521739130434783,0.43902439024390244,0.5924621918703012
transketolase_C,.,0.9353772910688172,0.4507378883872626,0.26821636814109484,0.6164383561643836,0.5833333333333334,0.591857942350628
LDLa,.,0.7606843245263933,0.06760499260214636,0.34439625353946557,0.7619047619047619,0.918918918918919,0.5916109338231774
7kD_DNA_binding,.,0.7397719651240777,0.17295800295913877,0.4233983259118809,0.578125,0.9375,0.5908807200382685
TIL,.,0.7797275456014777,0.11286467620167528,0.3243171127780479,0.6785714285714286,0.9555555555555556,0.5905825663306993
SAM_PNT,.,0.7676661059251685,0.20319435486930204,0.5288252784303575,0.5921052631578947,0.7586206896551724,0.590322815735395
Peptidase_M17,.,0.7176226759463887,0.48897909632382863,0.6424608646889935,0.4782608695652174,0.5229357798165137,0.590259437925266
RNA_dep_RNA_pol,.,0.5414453936735165,0.5796122766417477,0.5376224691669104,0.6277056277056277,0.5632183908045977,0.5899870032268638
DUF50,.,0.8555980692900572,0.27952501991729184,0.5437612245786039,0.5306122448979592,0.64,0.5899422581242877
C1,.,0.7407285241503667,0.13907963124549277,0.4037624155644703,0.66,0.9024390243902439,0.5884922066860142
CH,.,0.7628723158623874,0.2668158883113895,0.5462344086315739,0.61,0.6578947368421053,0.5875805627336785
parv,.,0.8109641455289112,0.2641981865776364,0.5447267212382376,0.5098039215686274,0.7123287671232876,0.5868338604745361
PAN,.,0.8202273751800421,0.33411737926324536,0.5296973774747755,0.5681818181818182,0.5892857142857143,0.5866209133157884
BRCT,.,0.7888203538168903,0.2894646989642974,0.39737147233976894,0.7411764705882353,0.6226415094339622,0.585774593666137
actin,.,0.6094545414563886,0.6434234986152658,0.7646879864063238,0.419811320754717,0.4,0.5849024919106434
ngf,.,0.7211520489054546,0.28771956447512764,0.35124941044536884,0.6160714285714286,0.8604651162790697,0.5846031724653413
Peptidase_S24,.,0.7733284955635452,0.3077127356879969,0.4590005609557683,0.5648148148148148,0.726027397260274,0.5822022394605367
Orbi_VP7,.,0.7534276698442018,0.3544519898326902,0.3989875337461831,0.6779661016949152,0.6410256410256411,0.5801125681375331
kunitz,.,0.8148728436190915,0.1443909101255716,0.35218253742032934,0.631578947368421,0.8809523809523809,0.5793302238268081
Histidine_kinase,.,0.9041187012787105,0.3670473083197336,0.0,0.7151898734177216,0.8373983739837398,0.5792373386820683
Zn_dep_PLPC,.,0.6460346780134357,0.5139421070601986,0.6051988029523148,0.49171270718232046,0.5648854961832062,0.5784137633446115
Frataxin_Cyay,.,0.8382425701751492,0.3270989036002844,0.4734574167682829,0.5042016806722689,0.6781609195402298,0.5781591385229717
alpha-amylase,.,0.8245703730580203,0.4458059865700462,0.5603669737671467,0.5925925925925926,0.39375,0.5764643175600709
S_T_dehydratase,.,0.7877483480115667,0.5786258962783052,0.5156249792159427,0.5,0.43478260869565216,0.5763378603564535
VPR,.,0.7140273333993029,0.09556508213513272,0.4287917056456816,0.5777777777777777,1.0,0.576080061519603
DISIN,.,0.8026849622324107,0.09875184946318004,0.31890696327915513,0.6285714285714286,0.9636363636363636,0.5745787073948128
lyase_1,.,0.44553111015821706,0.6283622292196163,0.7341053981161235,0.5336134453781513,0.4673913043478261,0.573103240645939
YgbB,.,0.7854119251025277,0.45335559012101434,0.4543810488732713,0.4966442953020134,0.6170212765957447,0.5721928003602985
6PGD,.,0.3931677496674033,0.5756667551879743,0.8921985817624386,0.538135593220339,0.4067796610169492,0.5718327600136646
GGL,.,0.74213037789579,0.09780340680602313,0.4418106966207926,0.5223880597014925,1.0,0.5710776608328408
e3,.,0.7926575848533826,0.08528396373155162,0.3955686335178292,0.5945945945945946,0.9354838709677419,0.5708514831326218
CBD_6,.,0.769458279733043,0.515004362836217,0.43003739515096306,0.5347222222222222,0.5543478260869565,0.5708437642884677
UcrQ,.,0.7226033798418929,0.10709814484616118,0.46186345202146456,0.6111111111111112,0.9,0.5704719957137742
fusion_gly,.,0.688618047080296,0.09992791835805467,0.5341352368964476,0.49230769230769234,0.9846153846153847,0.5691945861173107
HMG-CoA_red,.,0.6162329166254357,0.6405402329375096,0.4944749087259216,0.44396551724137934,0.6040268456375839,0.5690432759667989
mdm2,.,0.7610141724664929,0.27277210819833564,0.44468481107743224,0.693069306930693,0.6268656716417911,0.5686963117062417
FN1,.,0.7572594034150257,0.14313896581812455,0.3652177993431573,0.6595744680851063,0.8717948717948718,0.568105571979695
galpha,.,0.5702521137755494,0.49144504723243737,0.668728065099753,0.518918918918919,0.5433070866141733,0.5663031657799986
Jacalin,.,0.7400083561478158,0.3887856140217716,0.4687488895375098,0.5354330708661418,0.6538461538461539,0.563879118692511
DNA_topoisoIV,.,0.5239029807258854,0.6447133806290011,0.5901387225372531,0.5,0.5276381909547738,0.5637007985101982
gln-synt_N,.,0.8376433464173015,0.29401722371865074,0.42576110505245945,0.5392156862745098,0.68,0.5596438082634486
zf-CCHH,.,0.750942815362118,0.05258166091278045,0.3711358755727136,0.6428571428571429,0.9583333333333334,0.559316728849385
Dehydratase_SU,.,0.7172763356092842,0.3524792291058038,0.5664289588094664,0.4225352112676056,0.7129629629629629,0.5575834145773537
RGS,.,0.6764026783652736,0.33961834667475566,0.6329412676270184,0.47863247863247865,0.6428571428571429,0.5570715940170176
dutpase,.,0.7813547954393024,0.3050191585416704,0.4326831818923782,0.5416666666666666,0.7065217391304348,0.5557382261003475
ghf15,.,0.5354476586293718,0.6528320497742649,0.7245595062525095,0.5,0.35384615384615387,0.5555052784520612
GAL4,.,0.7317621576453255,0.0587275693311574,0.31814014736157914,0.696969696969697,0.96,0.5550537503936604
ghf22,.,0.8219150971402184,0.346523009218859,0.3934407320396766,0.5985401459854015,0.6046511627906976,0.5548335897117178
PABP,.,0.7279744037998483,0.20581205660305485,0.4292645251344099,0.4918032786885246,0.9090909090909091,0.5543657700632085
P,.,0.7663082319050917,0.10596001365757282,0.334117367357809,0.6333333333333333,0.92,0.552608296282944
adeno_fiber,.,0.8165165858539213,0.5075306346978194,0.3349845643338546,0.4888888888888889,0.6111111111111112,0.5523225406741098
B_lectin,.,0.8063297819705115,0.3602185211882041,0.39110463962867464,0.4423076923076923,0.7532467532467533,0.5499004691528508
ENTH,.,0.6215269760640344,0.49694601464394816,0.5472964620831335,0.5706214689265536,0.5111111111111111,0.5475279007669235
FN2,.,0.7637354179723148,0.10812246291589066,0.34894485041844603,0.6101694915254238,0.9111111111111111,0.5452745383534154
HMG_box,.,0.7186671944233708,0.13255434576425332,0.49173510678587357,0.4794520547945205,0.9180327868852459,0.544591778055562
tetR,.,0.7503765763982804,0.16677415683447544,0.5212390262552763,0.34328358208955223,0.9454545454545454,0.5390553254652097
Ald_Xan_dh_2,.,0.3442183153566206,0.6999127432755367,0.6816586466334008,0.5378151260504201,0.4583333333333333,0.5368971827817192
PCI_1,.,0.7258358896548691,0.10152130202207821,0.3121621421585101,0.6981132075471698,0.8837209302325582,0.5366540385630872
Colicin_Pyocin,.,0.7645875251509054,0.2084676960430949,0.503453799629716,0.4318181818181818,0.8064516129032258,0.5339199721049183
PX,.,0.7758408373739706,0.29003376455859126,0.47755600911515117,0.45454545454545453,0.7142857142857143,0.5328732644572857
NiFeSe_Hases,.,0.5439632329496102,0.5472514131795535,0.6090323332472517,0.5879629629629629,0.4226190476190476,0.5322774396990965
alk_phosphatase,.,0.6406581565898121,0.46633028567092194,0.6192644077935606,0.5424528301886793,0.44171779141104295,0.532108805175489
Arch_histone,.,0.7923717166386296,0.13065746044993937,0.512391668742697,0.3088235294117647,0.9655172413793104,0.5318335731902731
kazal,.,0.8070224626447208,0.12564968322015072,0.36353403535465534,0.5,0.9130434782608695,0.5316206761451813
DEFSN,.,0.7275565964090553,0.052581660912780485,0.30969007255782693,0.7333333333333333,0.8846153846153846,0.5310082915457771
lipase,.,0.6479917757913601,0.5449751508023765,0.5519543474737133,0.484375,0.47619047619047616,0.5300558727880691
ATP-synt_DE_N,.,0.7260228034875922,0.22906787055654346,0.4644812931132608,0.47058823529411764,0.8148148148148148,0.5298430689557538
Sec1,.,0.5185869314246132,0.5168633104442436,0.6325154676142106,0.5638297872340425,0.47183098591549294,0.5292822817038491
cat,.,0.4472738067750767,0.5411055047611744,0.7992738454183006,0.44537815126050423,0.46919431279620855,0.5286997343081186
zf-CCHC,.,0.7226913392925861,0.027391023938692294,0.3036759406733692,0.6470588235294118,1.0,0.528114013168496
Egg_lysin,.,0.6070961286846763,0.2140066011608911,0.5854649700034984,0.6132075471698113,0.6785714285714286,0.5270866773732008
RNase_U2,.,0.6598663016349463,0.36579536401228746,0.3435121324024736,0.6940298507462687,0.6344086021505376,0.5267812673619018
hormone5,.,0.757534276698442,0.2269812967107982,0.3276481706727878,0.5238095238095238,0.8571428571428571,0.524911556320443
lipoxygenase,.,0.0,0.6898213134033856,0.9431046051390162,0.5021097046413502,0.5580110497237569,0.5248826746985631
HIT,.,0.777479082143132,0.199628210478392,0.43525374222296204,0.6233766233766234,0.639344262295082,0.5174120440801693
Amidase,.,0.6252322679244868,0.5411434424674628,0.6842851338930349,0.46524064171123,0.35833333333333334,0.5170597776016803
Transpeptidase,.,0.690366241162824,0.5191395728214195,0.46861532524698113,0.4641350210970464,0.5317919075144508,0.5169821171171314
Bac_rhodopsin,.,0.6127200360633748,0.4723623809704392,0.5006910520904059,0.4787234042553192,0.608,0.5163370539067228
MCR_alpha,.,0.5821101472221305,0.5422436359497652,0.5538735829548497,0.46153846153846156,0.5223880597014925,0.5120359298884212
P53,.,0.7560829457620037,0.034333624189081056,0.3834568191375609,0.4838709677419355,1.0,0.5102022294778444
PAH,.,0.734730789106222,0.19416518077316794,0.43911365045576706,0.5520833333333334,0.7341772151898734,0.5087574906651988
Me-amine-deh_L,.,0.71939285989159,0.29397928601236434,0.32304243396655585,0.6240601503759399,0.6931818181818182,0.5085023170077341
dsrm,.,0.8036525161900364,0.1828976820061436,0.3494733236743287,0.7066666666666667,0.6071428571428571,0.5069123158722723
tubulin,.,0.5023089355806973,0.7256724458439184,0.5412008424977962,0.48717948717948717,0.3933333333333333,0.5068549281442191
utg,.,0.6843685061186793,0.15634128760574925,0.43319184497250046,0.4788732394366197,0.8947368421052632,0.505946994194651
TNFR_c6,.,0.7713878901826258,0.19260973481543037,0.34718344906846565,0.6122448979591837,0.7222222222222222,0.5051720481212276
Rop,.,0.699700937867643,0.11275086308281639,0.45092201166111506,0.4576271186440678,0.9215686274509803,0.5038917995301663
Amino_oxidase_D2,.,0.8096777385625227,0.2259569786410683,0.512476135151575,0.45544554455445546,0.6329113924050633,0.5013543826900756
lh2,.,0.6719387362425921,0.0971964035054427,0.444805121077704,0.43859649122807015,0.9824561403508771,0.5007410477676231
cytochr_c552,.,0.5050521709491924,0.6549186236200079,0.5395867407310705,0.49159663865546216,0.4375,0.4981050958160107
SAP,.,0.8197216083385559,0.06134527106491053,0.36464750856398176,0.5510204081632653,0.825,0.49522767703985154
ATP-synt,.,0.4913140042440435,0.47573883682991946,0.6441989344500761,0.4945652173913043,0.5133333333333333,0.49415292691736207
TPK_B1_binding,.,0.7814152675616541,0.2694715277514283,0.3216569731604898,0.5274725274725275,0.7166666666666667,0.49312687535129374
Elicitin,.,0.7386669745247441,0.2488334155316944,0.46188401042328786,0.375,0.7857142857142857,0.49038880827736697
GBP_PSP,.,0.7216908005409507,0.003566144390910078,0.31505442522152716,0.5652173913043478,1.0,0.4884884080427897
psaA_psaB,.,0.042566876669855244,0.5982396904283103,0.781977804242019,0.5458515283842795,0.6368715083798883,0.48847952826464885
AFOR,.,0.4685544963771701,0.5879206343184414,0.6577707575962285,0.5252100840336135,0.3652694610778443,0.48815434459290896
BChl_A,.,0.6078877637409155,0.33832846466102207,0.44545821554117315,0.4539877300613497,0.75,0.4843853940561833
Ribosomal_S15,.,0.7161768424756186,0.13509617208543367,0.531460578130288,0.4827586206896552,0.7162162162162162,0.4785827385038355
HLH,.,0.7165396752097283,0.09328881975795617,0.4072812514786372,0.43333333333333335,0.9310344827586207,0.4784867325872662
tryp_alpha_amyl,.,0.8012336312959726,0.2902613907963089,0.4115059614852178,0.42452830188679247,0.6538461538461539,0.4784442647092761
urease_gamma,.,0.7369462677705578,0.23225463788459066,0.3570471796438045,0.5877192982456141,0.6533333333333333,0.4725913005236533
PGI,.,0.4514683730800101,0.4503205736181135,0.6265072835887944,0.5094339622641509,0.5222222222222223,0.469535513864304
TonB_dep_Rec,.,0.331629118976152,0.6674001289881946,0.58389944354784,0.5536480686695279,0.422680412371134,0.4692463978383156
KH,.,0.8141636705478774,0.1647255206950169,0.41416350606476415,0.4,0.7647058823529411,0.4686232089570289
il8,.,0.7830205275368054,0.14234227398611277,0.3525843288778015,0.5254237288135594,0.75,0.4667985782581344
END,.,0.7107123616013018,0.044728555711521095,0.3225157407167236,0.5714285714285714,0.9,0.4651411567116872
GLUCAGON,.,0.7233400402414486,0.03767214234227346,0.3555228323439647,0.41379310344827586,1.0,0.4572162694409175
gag_p17,.,0.7141757649723477,0.23760385447095603,0.49098442226591543,0.4174757281553398,0.6547619047619048,0.450842777758314
citrate_synt,.,0.4631724774878781,0.48594407982092724,0.5472736352499132,0.5164835164835165,0.5,0.44995786465168464
BAG,.,0.56696462930589,0.3494442126029023,0.3592994440134029,0.6438356164383562,0.5855855855855856,0.4467374353367734
neur_chan_memb,.,0.6910149421116865,0.03129860768617886,0.38064198081234835,0.391304347826087,1.0,0.44221731527915353
lacI,.,0.7653516728788028,0.0868014719830026,0.3823353707885324,0.45901639344262296,0.8,0.44190336176788614
Ribosomal_L12,.,0.8100460687623006,0.1322129064076768,0.3985823337033133,0.36923076923076925,0.7692307692307693,0.4359974436063926
cytochrome_b,.,0.15572121252102783,0.0,0.30614000293761867,1.0,1.0,0.4287443523145839
mthina,.,0.7222790293674616,0.06005538905117713,0.3215584953278389,0.45161290322580644,0.8846153846153846,0.41970378166094524
FYVE,.,0.7507613989950632,0.10584620053871382,0.35470985800427063,0.47368421052631576,0.7551020408163265,0.4196965073301051
ANATO,.,0.719865641939066,0.1505747562502348,0.39583232382197864,0.3116883116883117,0.8421052631578947,0.41136396254945645
B,.,0.726677001902123,0.10239386926666263,0.4753865335840912,0.39285714285714285,0.7045454545454546,0.40379288671798075
Glu_syn_central,.,0.2885344856021374,0.571872984559347,0.5996645429398149,0.5119617224880383,0.40397350993377484,0.39304203465720045
DNA_photolyase,.,0.3696166067442909,0.4798740468151244,0.4373539296452772,0.5792349726775956,0.4824561403508772,0.3816180087207572
GLA,.,0.7131587338237072,0.03926552600629709,0.29913642865429335,0.47058823529411764,0.75,0.3498526189892217
thionin,.,0.7091620762828337,0.06908456314731115,0.34623718953844096,0.46153846153846156,0.6818181818181818,0.3480609522496573
hemocyan,.,0.3682532352585458,0.38825448613376334,0.45963713506283294,0.5959595959595959,0.3630573248407643,0.30952057707614206
urease,.,0.34257457312179085,0.3232671952653703,0.504485306455343,0.5454545454545454,0.4461538461538462,0.30402042431516996
COX1,.,0.1484480654418313,0.021814181114609504,0.3194136689464521,0.35294117647058826,0.5882352941176471,0.0
