,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum scores
cyclo,.,0.6513888489931922,0.6972793156706666,0.473836409629604,0.5612244897959183,0.5555555555555556,0.5214060664393378
C1,.,0.7250969465429581,0.32363074729713553,0.33960779533836283,0.6,0.9459459459459459,0.5195861423761707
TIL,.,0.7210639703559015,0.34739218248782094,0.26131424001970976,0.625,0.9767441860465116,0.5185796897491788
CoA_trans,.,0.6170855714819177,0.6340738980634424,0.6437879846567862,0.6568627450980392,0.37777777777777777,0.5178788822894952
ADP_PFK_GK,.,0.4750351880044811,0.7849590115242951,0.41579617640062627,0.7920792079207921,0.46153846153846156,0.517813431573106
proteasome,.,0.7147157670984977,0.4216466674587128,0.5276511263411633,0.65,0.6091954022988506,0.5155584959808978
Dwarfin,.,0.7270847097348692,0.5411666864678604,0.47121031544041886,0.5921052631578947,0.5901639344262295,0.5150208492130173
Aldolase_II,.,0.7397121764857956,0.548651538552927,0.44956593737211914,0.6595744680851063,0.5211267605633803,0.5138932042428623
biotin_lipoyl,.,0.7333524832677448,0.7777117737911369,0.10730590048929382,0.5925925925925926,0.7058823529411765,0.5132436219020201
AP_endonucleas1,.,0.6172004710883865,0.5798978258286783,0.4534740253506904,0.7346938775510204,0.527027027027027,0.5115878626429495
icd,.,0.6206532042627754,0.4959011524296059,0.47383459129918504,0.7843137254901961,0.5316455696202531,0.5094253561581196
sugbp,.,0.6519001522419786,0.5946299156469033,0.4401747566666546,0.7528089887640449,0.4647887323943662,0.5086812273163344
ISP,.,0.6709217820928963,0.771296186289651,0.38078613697331914,0.5490196078431373,0.5303030303030303,0.5079625230641203
MCR_alpha,.,0.730342113578261,0.5387905429487935,0.3219502661126568,0.6770833333333334,0.6266666666666667,0.5052366222190823
Flavin_Reduct,.,0.6865596185333065,0.6577165260781747,0.3101444665879306,0.6470588235294118,0.5925925925925926,0.5049598441603013
Ala_racemase_N,.,0.7416080199925315,0.656766068670548,0.3913077996763797,0.64,0.4634146341463415,0.504605001216415
hemopexin,.,0.6025163013816678,0.6869430913627179,0.4405913668647159,0.5882352941176471,0.573170731707317,0.5040085417203739
rnasemam,.,0.6915807313359952,0.5193061660924309,0.36380196265862486,0.6521739130434783,0.6621621621621622,0.5031239486033022
Topoisomerase_I,.,0.663476287593715,0.4025187121302111,0.689121181780641,0.5617977528089888,0.5662650602409639,0.5009974693224397
pot,.,0.7456524861402349,0.3558274919805142,0.3186536035447903,0.5714285714285714,0.8888888888888888,0.5000051680175984
cat,.,0.444632752132824,0.4708328383034319,0.6674583016099616,0.5540540540540541,0.7368421052631579,0.4975931243798589
PA_phosphatase,.,0.55382184816017,0.6332422478317685,0.599897431995564,0.6122448979591837,0.47368421052631576,0.49725504679810834
pgk,.,0.4822910981529889,0.6676963288582621,0.6174705800632255,0.5662650602409639,0.5333333333333333,0.4951328252164082
cryst,.,0.6114899606468848,0.8148984198645599,0.39896213241889733,0.4827586206896552,0.5573770491803278,0.4945616535486279
bv,.,0.6761497141872289,0.507544255673042,0.5395377412071386,0.5445544554455446,0.5957446808510638,0.4938503941502401
P,.,0.732146037399822,0.3611738148984189,0.3750108952233381,0.45,0.9433962264150944,0.49319422953271325
Arginosuc_synth,.,0.5228851291184328,0.5347510989663767,0.7002642884227209,0.7352941176470589,0.36666666666666664,0.49251558508479887
dCMP_cyt_deam,.,0.7783873840232097,0.4022810977783047,0.4261170788951607,0.6896551724137931,0.5625,0.49218072569239374
GATA,.,0.742251457788757,0.20838778662231114,0.3452934607005309,0.5789473684210527,0.9782608695652174,0.4900710338827222
p450,.,0.4819981041564933,0.4689319234881775,0.6477829274312122,0.7142857142857143,0.5376344086021505,0.48915879007359786
LDLa,.,0.7857007439749519,0.08078887964833051,0.29981983592567035,0.7142857142857143,0.967741935483871,0.4883236242769846
ech,.,0.7634791600838767,0.41998336699536587,0.511282303377851,0.6,0.5517241379310345,0.4876440821536255
TFIIS,.,0.7104185218165628,0.2346441725080185,0.2315031932125551,0.68,0.975609756097561,0.4824448404397395
hexapep,.,0.5855800993881596,0.7489604372104063,0.36981923127176936,0.5263157894736842,0.6,0.48189917934608467
Hpr_kinase,.,0.7207020365955247,0.4683378876084114,0.5492842992434399,0.5434782608695652,0.5476190476190477,0.4814430236703282
subt,.,0.617947318530434,0.6742307235357003,0.4530622325475052,0.64,0.4383561643835616,0.4793241278418866
tms,.,0.5048401459225003,0.6417963645004143,0.5222681126313534,0.6304347826086957,0.5180722891566265,0.47707440774718063
Sua5_yciO_yrdC,.,0.6495044954471031,0.48116906261138065,0.5409728053572453,0.65,0.4945054945054945,0.4766161381235853
Peptidase_M24,.,0.548536466262603,0.5242960674824737,0.4897128428842792,0.7530864197530864,0.5,0.47642696410754193
Sec1,.,0.4434377962255479,0.6483307591778524,0.5883912732513984,0.6274509803921569,0.5054945054945055,0.4755079484129007
CAT_RBD,.,0.721265044667222,0.38018296305096666,0.2957393666811826,0.43636363636363634,0.9772727272727273,0.4746780178021695
tyrosinase,.,0.6334702553643754,0.6312225258405608,0.4146114160592912,0.6875,0.44047619047619047,0.47338911301758463
CASc,.,0.6634992675150088,0.5585125341570617,0.5169742443414325,0.5294117647058824,0.5373134328358209,0.47281833189817446
VAT-N,.,0.6186022462873064,0.6017583462041097,0.4301056693204609,0.5333333333333333,0.6176470588235294,0.4712670740590747
dhfr,.,0.6419038864791888,0.5719377450397994,0.3596002497394179,0.6292134831460674,0.5949367088607594,0.4698649582372536
tRNA-synt_1_edit,.,0.7026398184586218,0.5664726149459423,0.5923077444416414,0.4942528735632184,0.44,0.4691669080176789
phosfruc,.,0.5732283916927584,0.46750623737673597,0.6122276958690768,0.6391752577319587,0.5,0.46788087017396557
LysR_substrate,.,0.6986930169764168,0.39170725911844956,0.5056945740004868,0.686046511627907,0.5066666666666667,0.466669734360361
oxidored_q6,.,0.6640392956654123,0.5449685160983712,0.3196300824017755,0.6764705882352942,0.5813953488372093,0.4658315754186414
intb,.,0.6472524631603137,0.6169656647261492,0.40271886210110347,0.5287356321839081,0.5873015873015873,0.46454766443002227
cytochr_c552,.,0.5784333438657973,0.5718189378638466,0.5452343578775115,0.6078431372549019,0.4634146341463415,0.45864402432940904
UreE,.,0.6496021601126016,0.5661161934180803,0.4699962374729137,0.46153846153846156,0.6136363636363636,0.45651425159425146
Haloperoxidase,.,0.7724700542900641,0.4879410716407261,0.5881082040730649,0.5196078431372549,0.3793103448275862,0.4516210814249972
ghf33,.,0.40540028150403584,0.8909350124747529,0.37014549170122263,0.5104166666666666,0.5652173913043478,0.4496849419459569
Peptidase_S11,.,0.6146037399821905,0.5409290721159558,0.6182347511327904,0.5490196078431373,0.4175824175824176,0.4490500999672371
PDZ,.,0.7822767357021803,0.4733277889984544,0.42829730429681634,0.4788732394366197,0.5769230769230769,0.4488058603609397
Ribosomal_L14,.,0.662723695171344,0.6930022573363422,0.2805679792391062,0.5308641975308642,0.5714285714285714,0.4484015688828251
ATP-sulfurylase,.,0.497486571108494,0.5284543186408446,0.5589782910003578,0.6568627450980392,0.4943820224719101,0.4475202851025966
WW,.,0.7300146496998248,0.16431032434358991,0.2765181028135499,0.5588235294117647,1.0,0.44515685655092946
phycoerythr_ab,.,0.7563668744434551,0.12510395627895887,0.37547534876462985,0.5,0.96875,0.44371260135478874
DEFSN,.,0.706850889035705,0.018533919448734663,0.2858859492625832,0.7142857142857143,1.0,0.4436617823300549
Peptidase_M17,.,0.5824605750725304,0.5997386242129017,0.3400274105045515,0.76,0.4430379746835443,0.44355560731480936
Topoisom_bac,.,0.5248671473300204,0.49055482951170143,0.3769955084168744,0.6435643564356436,0.6888888888888889,0.44341234172674876
tRNA-synt_2d,.,0.6231809956050901,0.5654033503623608,0.30587735281034417,0.6435643564356436,0.5833333333333334,0.4421350800467633
DNA_photolyase,.,0.44682733461637897,0.5082570987287617,0.6895218756838664,0.7307692307692307,0.34328358208955223,0.4411528495794518
RNA_pol_A_bac,.,0.6191422744377101,0.3470357609599607,0.5267987544389401,0.5432098765432098,0.68,0.4402534861329118
END,.,0.7451296929308017,0.1183319472496136,0.2845245038797622,0.6666666666666666,0.9,0.43969554132779415
zf-CCHC,.,0.7664033550685089,0.07948200071284288,0.27433201063964163,0.5882352941176471,1.0,0.43744021724841026
Beta_elim_lyase,.,0.46196535776864966,0.5699180230485904,0.46925187912051086,0.6176470588235294,0.5866666666666667,0.43634762100506724
GEL,.,0.7909574009709016,0.4267553760247105,0.4711979413476979,0.4626865671641791,0.5370370370370371,0.43023123463754764
HSP20,.,0.62721971677247,0.014019246762504427,0.2916290278173619,0.75,1.0,0.4281337135787526
Pept_C1-like,.,0.34233188751328525,0.5239396459546148,0.4532501817917162,0.6703296703296703,0.6875,0.4261270309281378
toxin,.,0.7234309022491598,0.1929428537483653,0.32097229362711316,0.47540983606557374,0.9636363636363636,0.42577814210398984
Extradiol_dioxy,.,0.501875736075604,0.6421527860282756,0.43358451324676145,0.6736842105263158,0.4189189189189189,0.42353157198301145
PARP,.,0.5452158676356533,0.5808482832363067,0.23769868477327039,0.6831683168316832,0.620253164556962,0.4224287278493845
Levi_coat,.,0.6995892339068739,0.15635024355471003,0.4393032686803519,0.5714285714285714,0.8,0.4222421226854247
CPS,.,0.6194984632177635,0.4196269454675051,0.43662950825804203,0.6633663366336634,0.5168539325842697,0.4183513713340357
PCI_1,.,0.7038003044839571,0.2663656884875838,0.26662024035187387,0.49056603773584906,0.926829268292683,0.4176989266809023
gln-synt_N,.,0.6788843248211875,0.4591897350599952,0.4328347589398038,0.4788732394366197,0.5901639344262295,0.4125207019267876
NMT,.,0.46355097233791975,0.5795414043008185,0.4781050701687805,0.5116279069767442,0.6065573770491803,0.4123158136618864
DISIN,.,0.7384367908539914,0.21801116787453878,0.16722942222031414,0.5285714285714286,0.9629629629629629,0.40352355174334004
Ribosomal_L6_D,.,0.783184442593284,0.18118094332897655,0.4686866617363936,0.42857142857142855,0.75,0.40221829772560735
avi,.,0.6031482492172464,0.010217417131994751,0.2834945082524926,0.8571428571428571,0.8571428571428571,0.40204457383164394
arginase,.,0.6075489041450033,0.6009266959724362,0.3793553706951116,0.5784313725490197,0.44285714285714284,0.40130746350453933
GBP_PSP,.,0.719823054606038,0.005346322917904224,0.31835122346126093,0.5652173913043478,1.0,0.4011686938911489
E2_N,.,0.5513744865423835,0.305334442200308,0.3943302426675295,0.7037037037037037,0.6530612244897959,0.4008289874972745
6PGD,.,0.39408841524717786,0.46311037186645976,0.5689223386118993,0.6875,0.49411764705882355,0.4008052246618173
alpha-amylase,.,0.6316203717002269,0.44909112510395544,0.5357825582865225,0.6470588235294118,0.34177215189873417,0.39992721834139167
thymid_phosphorylase,.,0.4869617671559475,0.5600570274444554,0.37915909727593083,0.7156862745098039,0.4625,0.3995777009991106
NiFeSe_Hases,.,0.3871197541148422,0.6448853510752041,0.5595303550072888,0.6568627450980392,0.35365853658536583,0.3987383680974198
tcl1_mtcp1,.,0.6224858529859536,0.02316739931091833,0.2881631778691524,0.7777777777777778,0.8888888888888888,0.39816594977503444
S_T_dehydratase,.,0.6855427570160572,0.5299988119282396,0.23953302299392165,0.65,0.4810126582278481,0.39292941539363685
FN2,.,0.7089880217160256,0.24533681834382687,0.16365792609403096,0.4915254237288136,0.975609756097561,0.3925768279555678
fibrinogen_C,.,0.5333524832677448,0.4625163359866927,0.41570895557721965,0.6039603960396039,0.5679012345679012,0.391966253568554
adeno_fiber,.,0.5603538907879241,0.5357015563740043,0.40809515743423563,0.4842105263157895,0.5945945945945946,0.3917903134758745
Gly_radical,.,0.07788469824490853,0.483307591778542,0.6222474757618326,0.7441860465116279,0.6486486486486487,0.3893599825342466
tubulin,.,0.43512480969752687,0.5226327670191259,0.5059672527192837,0.6716417910447762,0.43859649122807015,0.3885192219992055
CBD_6,.,0.5948467526498722,0.03825591065700361,0.2978670641773109,0.8181818181818182,0.8181818181818182,0.38610763041880886
DNA_PPF,.,0.674305575503404,0.33527385054057146,0.42740318163900004,0.5555555555555556,0.5686274509803921,0.3838640921445046
formyl_transf,.,0.6842788613448999,0.292859688725198,0.49261482738884516,0.5862068965517241,0.5,0.3819706333158135
B_lectin,.,0.6357452675724585,0.0673636687655933,0.2694363567114658,0.8333333333333334,0.75,0.38194093373508586
ngf,.,0.6230143911757102,0.017227040513246965,0.2856086774883775,0.75,0.875,0.3801117948282937
TIMP,.,0.6475397121764858,0.36283711536176627,0.3428857019460315,0.5274725274725275,0.6666666666666666,0.37885743376629694
GATase_2,.,0.451905897222302,0.557205655221575,0.4855174823141981,0.6067415730337079,0.44285714285714284,0.3777028911407908
Sec23_NC,.,0.18967627035877405,0.5835808482832359,0.6110773775396379,0.6176470588235294,0.5393258426966292,0.37664060359581025
TPK_B1_binding,.,0.6672909545284808,0.4677438517286441,0.3539605208350085,0.4126984126984127,0.6326530612244898,0.3741086647172293
FAA_hydrolase,.,0.44456955734926606,0.437329214684566,0.38249238030999416,0.6785714285714286,0.5903614457831325,0.37373662735134394
Fimbrial,.,0.5827478240887025,0.03207793750742538,0.29196502339896063,0.75,0.875,0.37317890587234737
ku,.,0.4310286387269124,0.39289533087798384,0.7371793241473642,0.5294117647058824,0.4375,0.37180547350095994
START,.,0.627776979863844,0.1902102887014371,0.4631229484893677,0.5714285714285714,0.6666666666666666,0.36860095266391113
Pep_deformylase,.,0.6970959124464999,0.17904241416181466,0.5190066890708589,0.5714285714285714,0.5510204081632653,0.3680147790781961
COX1,.,0.2692787177203918,0.3365807294760594,0.610033396117685,0.8648648648648649,0.43243243243243246,0.3664128631319102
dutpase,.,0.6224341481630425,0.0335036236188665,0.2933261234170755,0.7777777777777778,0.7777777777777778,0.3633679984395636
Orbi_VP7,.,0.6069686611323356,0.03492930973030764,0.3057111113614267,0.8181818181818182,0.7272727272727273,0.3590917809204211
Fe_hyd_lg_C,.,0.5369948007928074,0.4917429012712362,0.3300810781726459,0.5882352941176471,0.5454545454545454,0.35888989506687546
ATP-gua_Ptrans,.,0.5241202998879728,0.49400023761435147,0.17359178987449245,0.7738095238095238,0.5230769230769231,0.3574676764853834
Ribosomal_S8,.,0.6231982305460604,0.19424973268385357,0.27217354026264107,0.7241379310344828,0.6666666666666666,0.35449484102056195
FN1,.,0.6845661103610721,0.011049067363668742,0.2778793917491108,0.6666666666666666,0.8333333333333334,0.3519734746148675
AMP-binding,.,0.2897480826128171,0.5562551978139458,0.37423496404275214,0.7843137254901961,0.46875,0.35190341593745905
Peptidase_S24,.,0.625932841180019,0.07865035048116888,0.2670349111942773,0.5454545454545454,0.9545454545454546,0.3512909039963912
KSI,.,0.6069227012897481,0.07116549839610298,0.30967474697282815,0.8518518518518519,0.6296296296296297,0.35042747237303545
Ribosomal_S5_N,.,0.728136041134059,0.11845075442556696,0.2639919902161308,0.5,0.8571428571428571,0.34987355447207574
ATP-synt_DE_N,.,0.6729784850486887,0.03136509445170481,0.3013986455894306,0.7692307692307693,0.6923076923076923,0.3497131552382917
ghf6,.,0.44420187860856575,0.6251633598669355,0.22754207846832536,0.6666666666666666,0.5,0.3483648303885071
lipase,.,0.42090598339700686,0.3680646311037173,0.48147025663655774,0.5844155844155844,0.6,0.34519380221269325
PBP,.,0.6325050986700371,0.2537721278365206,0.47568737553734913,0.43333333333333335,0.65,0.34171686051596095
AFOR,.,0.37876655272455695,0.5103956278959247,0.735675682964315,0.5544554455445545,0.26506024096385544,0.3413733374065774
GLA,.,0.8035963576824748,0.1558750148508966,0.19920478625183513,0.5588235294117647,0.7241379310344828,0.3403854090363734
lipoxygenase,.,0.029385574354407806,0.5164547938695492,0.787061133850868,0.5,0.6020408163265306,0.337949972357828
hormone5,.,0.6901387412748111,0.39420220981347154,0.25111099693412964,0.3870967741935484,0.7,0.33344176286957034
CUB,.,0.626633728779479,0.01294998217892358,0.277885136020207,0.625,0.875,0.3315939423176001
serpin,.,0.4040272312067331,0.35642152786028203,0.44706123444940804,0.735632183908046,0.4634146341463415,0.32762465520950357
aldedh,.,0.2833079596702381,0.5714625163359861,0.2492358614006212,0.6881720430107527,0.6103896103896104,0.326173709144743
Desulfoferrodox,.,0.6090425990290984,0.0,0.2789312899927902,0.5,1.0,0.32086505884203975
PAP2,.,0.24080085025708792,0.2713555898776276,0.4199288636079562,0.6610169491525424,0.7857142857142857,0.317534043905061
leukocidin,.,0.4120070088759947,0.010455031483901605,0.2884839803555138,0.6666666666666666,1.0,0.3170961392448854
psaA_psaB,.,0.07206503317726135,0.4804562195556598,0.5264084746099321,0.6372549019607843,0.6551724137931034,0.31482062901359764
MATH,.,0.6344641369603309,0.18937863846976294,0.36805578137094036,0.5535714285714286,0.6,0.3054041305647297
alk_phosphatase,.,0.3567977479677132,0.40168706189853715,0.4353384936606035,0.6078431372549019,0.532608695652174,0.3013319691477085
Cys-protease-3C,.,0.5558555711946687,0.053463229179042296,0.3186968538326119,0.8666666666666667,0.5333333333333333,0.29905506285288086
7kD_DNA_binding,.,0.7066727946456783,0.11286681715575592,0.30148181649508593,0.4782608695652174,0.7272727272727273,0.29852375444633983
THAUMATIN,.,0.6147933243328642,0.3381252227634538,0.3857013910865301,0.48863636363636365,0.47761194029850745,0.2906351190976188
PK,.,0.30940166029931343,0.5659973862421283,0.3594528941314425,0.5544554455445545,0.5138888888888888,0.29002693585265465
GFP,.,0.4976244506362566,0.01247475347510987,0.2858015208751771,0.8,0.7,0.2873731566121441
laminin_G,.,0.6283629678568351,0.3571343709160021,0.41310662956422484,0.4032258064516129,0.45,0.27134221023737876
BChl_A,.,0.4632235084594835,0.20993227990970567,0.3692065129572927,0.453125,0.734375,0.26335147285866567
CBM_20,.,0.6325395685519778,0.022454556255197766,0.29435420035153287,0.8181818181818182,0.45454545454545453,0.26051903505711127
Dehydratase_MU,.,0.68411225691552,0.5891647855530472,0.0,0.5979381443298969,0.34375,0.25793260072032587
Transpeptidase,.,0.48871398615459744,0.2346441725080188,0.40910070596324294,0.6458333333333334,0.43478260869565216,0.2572449690134028
cah,.,0.5167494901329963,0.17155756207674902,0.40402888651655805,0.46938775510204084,0.6326530612244898,0.250443494091745
TNFR_c6,.,0.6633498980265993,0.12569799215872587,0.2420013342176559,0.4827586206896552,0.68,0.2502365513091852
Me-amine-deh_L,.,0.6235946341883779,0.16371628846382255,0.33050153756367195,0.49056603773584906,0.5833333333333334,0.24947411971197098
GP120,.,0.41717749116709274,0.03896875371272416,0.3416227179746614,0.75,0.6428571428571429,0.24907918362896667
PGI,.,0.42079108379053803,0.43424022810977675,0.18453618488160273,0.6,0.5483870967741935,0.2481074127024893
urease,.,0.17445781748197514,0.4265177616728041,0.5158702816303359,0.5263157894736842,0.5384615384615384,0.24580434433333667
DAO,.,0.5120960560710079,0.23785196625876132,0.46283496745743496,0.603448275862069,0.3620689655172414,0.24459560809979075
Ald_Xan_dh_2,.,0.1310372561973975,0.5279790899370318,0.41141849868769675,0.5445544554455446,0.5443037974683544,0.23768170369350633
RNase_U2,.,0.5932783730215725,0.016633004633479824,0.28820045659457555,0.625,0.625,0.23361448402731375
Jacalin,.,0.6001608594490564,0.010930260187715314,0.2942880349678636,0.6666666666666666,0.5555555555555556,0.2261537408032604
hemocyan,.,0.1463361387987246,0.34002613757870853,0.47139663527165704,0.7142857142857143,0.44680851063829785,0.22297154096976782
EFTU_C,.,0.6315341969953753,0.007366044909112494,0.27231818313416356,0.6,0.6,0.2201943907008021
Glu_syn_central,.,0.06035101829776231,0.4435071878341446,0.5388856454124857,0.6595744680851063,0.38202247191011235,0.21041756720665938
chorismate_bind,.,0.2922816189354552,0.17452774147558467,0.3840162356597785,0.725,0.5,0.20732013814470407
Hint,.,0.5935426421164507,0.034216466674587075,0.30493325853619346,0.6666666666666666,0.4666666666666667,0.20375539544923818
C2,.,0.6111107919455376,0.026969228941428003,0.2872768628151642,0.75,0.375,0.1980558141311837
Cu_nir,.,0.38461494269382135,0.39788523226802786,0.37165465871957093,0.3548387096774194,0.5333333333333333,0.19513487389305284
TNF,.,0.5950593169218396,0.06676963288582614,0.3286469113804082,0.4444444444444444,0.5555555555555556,0.17627390435889592
Bacterial_PQQ,.,0.17862292821647086,0.2857312581679925,0.3497692751230508,0.46938775510204084,0.6097560975609756,0.14091399046072725
TonB_dep_Rec,.,0.0,0.1324700011880714,0.29721776377049375,0.6,0.47619047619047616,0.0
