,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum_scores
DMRL_synthase,.,0.8388395093016661,0.32914730629159866,0.36055685615797617,0.8297872340425532,0.6363636363636364,0.4930693255370165
GAL4,.,0.9351930631234048,0.21825944995604676,0.148284105885859,0.7272727272727273,0.96,0.49046756254085716
ech,.,0.7635874320402117,0.44769559211352433,0.6773789417151271,0.59375,0.5,0.48744834906792217
Amidase_2,.,0.8561394616317591,0.4952907195780501,0.45767112306709146,0.6753246753246753,0.4931506849315068,0.4852355303244555
DNA_PPF,.,0.8777297055930681,0.5129976139645871,0.48142677059445055,0.5645161290322581,0.54,0.48482070627973034
CBD_6,.,0.8044870054247149,0.45234208212985044,0.527787189216669,0.5757575757575758,0.6153846153846154,0.4844034540421537
mutT,.,0.9044550243478577,0.4524676629411029,0.36369744711842633,0.6666666666666666,0.5882352941176471,0.4842952808482294
Fapy_DNA_glyco,.,0.7266643736837977,0.552681150320232,0.5554572126593857,0.6216216216216216,0.515625,0.4827060236779824
LMWPc,.,0.873348901480181,0.2732638452844396,0.4936035965685345,0.88,0.4444444444444444,0.479324731350801
HMG-CoA_red,.,0.5666684769163001,0.33793796307924134,0.4310617749849798,0.8245614035087719,0.803921568627451,0.4790915186065033
GroEL,.,0.7491416399654847,0.22403616727364037,0.5732332940762119,0.7619047619047619,0.6557377049180327,0.4790468444299442
Ribosomal_S30AE,.,0.9164509452520171,0.319100841391435,0.3773048684673945,0.7014925373134329,0.6379310344827587,0.47365891339106336
FYVE,.,0.927807244619033,0.2726359412281803,0.29825459332225207,0.7027027027027027,0.75,0.47325630843070093
hormone5,.,0.84796920161957,0.4321235715182717,0.3797481541450261,0.5892857142857143,0.7021276595744681,0.4731894105406085
PCI_1,.,0.8925496159253695,0.365440160743438,0.19676989324081615,0.6037735849056604,0.8888888888888888,0.4714356687942743
Glyco_transf_28,.,0.6679881488990665,0.3894260956925779,0.6840774709276846,0.6578947368421053,0.5428571428571428,0.4690657670328097
NO_synthase,.,0.4881579503146818,0.4164259701117665,0.6321638217206094,0.6619718309859155,0.7419354838709677,0.4683387912164218
Ribosomal_L1,.,0.808457486287359,0.4626397086525176,0.5127713880925023,0.5833333333333334,0.5714285714285714,0.4674122709473699
mthina,.,0.9193413105000513,0.17405500439532842,0.20703918168822621,0.6774193548387096,0.96,0.4670573100911963
PK,.,0.5117274005418682,0.6422202687429392,0.637237966682975,0.5466666666666666,0.5964912280701754,0.4654503954939748
C2,.,0.8370292596682417,0.42082129850558797,0.505772199264686,0.5873015873015873,0.5833333333333334,0.46541110604782127
hemopexin,.,0.7698629641027499,0.5185231696596766,0.4845612419062068,0.6935483870967742,0.46,0.4618589568670223
avi,.,0.7814364934257769,0.5389928418937587,0.4139540420757721,0.532258064516129,0.6545454545454545,0.4594294166877757
TNFR_c6,.,0.8726730749503689,0.4098957679266608,0.2589784011461592,0.6333333333333333,0.7450980392156863,0.4588764616203439
MIP,.,0.7335795272834791,0.28029637071455427,0.4766282010623328,0.7692307692307693,0.6595744680851063,0.4585701734162752
PAP2,.,0.4120369532291836,0.33191008413914336,0.6442049317356375,0.746268656716418,0.7846153846153846,0.45844508901674
GTP_cyclohydroI,.,0.7664355581301329,0.2619615722717565,0.4380392581838349,0.68,0.7708333333333334,0.4576367678667792
Levi_coat,.,0.8706214586991547,0.13261333668215503,0.41420035793570226,0.6829268292682927,0.8157894736842105,0.4571250067545666
RNA_dep_RNA_pol,.,0.5345546484193504,0.6299133492402367,0.5551650631805918,0.5733333333333334,0.6229508196721312,0.45701780846638085
S_T_dehydratase,.,0.7274367468607255,0.5458997865126207,0.5169378170384407,0.6493506493506493,0.4745762711864407,0.4562325273968048
SCP,.,0.8307597617711483,0.4468165264347611,0.4258573962488466,0.6575342465753424,0.5517241379310345,0.45554185887084436
6PGD,.,0.43105060854558513,0.5423835237975643,0.7967172547000974,0.6623376623376623,0.4794520547945205,0.45519818867573364
Pep_deformylase,.,0.8164648238325398,0.15145045836996104,0.5869159679802132,0.7916666666666666,0.5625,0.4538512736381078
ribonuclease_T2,.,0.7938246350838448,0.5692578174055004,0.46942237847158585,0.5384615384615384,0.5357142857142857,0.45279080609014516
arginase,.,0.7010131363781733,0.3203566495039552,0.6289693332292143,0.6842105263157895,0.5714285714285714,0.45246934347871737
Me-amine-deh_L,.,0.8113538857008382,0.43551425342207695,0.3982680438001106,0.6060606060606061,0.65,0.45028117929181105
mofe,.,0.5014572509549067,0.7178199171166654,0.5501874620510067,0.6493506493506493,0.47761194029850745,0.4480984420811545
ldh,.,0.6454264043011532,0.3492402360919247,0.6928417003061418,0.5844155844155844,0.6233766233766234,0.4475828342309584
Extradiol_dioxy,.,0.6637159597641848,0.8131357528569635,0.506050611407089,0.5844155844155844,0.32727272727272727,0.44725795100540783
RNA_pol_A_bac,.,0.7465047096661297,0.20168278287077715,0.5096616184877137,0.7358490566037735,0.6923076923076923,0.4433292294146986
phoslip,.,0.874447119591125,0.3153334170538738,0.4977979782848091,0.589041095890411,0.6029411764705882,0.44037971777889956
ngf,.,0.7895464117835184,0.4671606178575915,0.20503197675808424,0.6166666666666667,0.7884615384615384,0.43457065223772345
Topoisomerase_I,.,0.6984606843950448,0.5101092553057902,0.4846394905392462,0.6065573770491803,0.5660377358490566,0.43408433455736556
thymid_phosphorylase,.,0.5027304598637485,0.42006781363807605,0.568199978644976,0.8169014084507042,0.5522388059701493,0.4314913213061118
Ribosomal_S5_N,.,0.901450009956373,0.36343086776340583,0.19257120067826106,0.6271186440677966,0.7755102040816326,0.43146498879313655
rasgap,.,0.7267367836691347,0.25844530955669975,0.6670812941144597,0.7272727272727273,0.4794520547945205,0.4309649013501068
YgbB,.,0.8424057010795123,0.46678387542383437,0.45201838444461795,0.5263157894736842,0.5714285714285714,0.4309484961374345
NHase_alpha,.,0.7511389487276963,0.061911339947256123,0.252711084054331,0.7931034482758621,1.0,0.4309084524055953
SRP19,.,0.9359835387966668,0.2614592490267484,0.4460669304702727,0.5344827586206896,0.6785714285714286,0.4298554655005907
adeno_fiber,.,0.7352208202844506,0.46452342082129827,0.525417514625801,0.5522388059701493,0.578125,0.4293802796893919
eIF6,.,0.7854130084538659,0.7138013311566,0.33146036491592656,0.5733333333333334,0.45,0.42868580276479423
laminin_G,.,0.8299632519324415,0.48022102222780283,0.5440861723031712,0.5454545454545454,0.4533333333333333,0.4282511779679293
Ribosomal_L14,.,0.8155536648503829,0.4837372849428607,0.379173943045832,0.6129032258064516,0.5490196078431373,0.4224526275807137
WW,.,0.9241626086904051,0.17656662062036896,0.12531270319146054,0.6764705882352942,0.9354838709677419,0.42135826136377463
OMPdecase,.,0.7768927668458814,0.3226171041064923,0.5239354759540835,0.7254901960784313,0.4888888888888889,0.4212795659709074
GEL,.,0.8991690954182583,0.5108627401733012,0.3393004476586766,0.5571428571428572,0.5245901639344263,0.41818633080618983
pgk,.,0.5393397416170357,0.6878061032274284,0.5476811153059745,0.5921052631578947,0.46296296296296297,0.4176508400503769
MurB_C,.,0.8805235241939865,0.5348486751224416,0.02611602312079772,0.6301369863013698,0.7543859649122807,0.41587336739056
citrate_synt,.,0.5665176227801814,0.33542634685420025,0.7124788880088353,0.6052631578947368,0.6027397260273972,0.4142325365981608
bv,.,0.7893171134966179,0.4824814768303404,0.4848258848390485,0.5324675324675324,0.5263157894736842,0.41102085692007356
Transpeptidase,.,0.6400318603935483,0.46653271380133127,0.4712244875192633,0.6451612903225806,0.5892857142857143,0.4095693516585775
HSP20,.,0.814449412573994,0.2781614969232702,0.3833035903532663,0.515625,0.8166666666666667,0.40772511544576034
DEFSN,.,0.8909626304134007,0.1400226045460253,0.1634541552255266,0.7333333333333333,0.88,0.40752675535905425
OTCace,.,0.6535483909897841,0.23144543513751079,0.4265436256049926,0.88,0.6046511627906976,0.40222542422556756
planttoxin,.,0.9204515969418849,0.2883335426346848,0.1470096910374239,0.46808510638297873,0.9722222222222222,0.40218585897339093
Jacalin,.,0.7510906754041383,0.4822303152078366,0.38264797517717497,0.5967741935483871,0.5714285714285714,0.3967260388163259
Ribosomal_S8,.,0.8063756992089209,0.4279794047469543,0.42070114599983743,0.49230769230769234,0.631578947368421,0.39433312121614833
dCMP_cyt_deam,.,0.8668380369652976,0.2603290217254797,0.4354376106596631,0.5769230769230769,0.6341463414634146,0.3919219160442266
Peptidase_S11,.,0.666298582574537,0.3452216501318594,0.5349924062171806,0.7358490566037735,0.48936170212765956,0.3910292056884046
subt,.,0.6819512077382138,0.480346603039056,0.4183664362767675,0.676056338028169,0.5079365079365079,0.3877953945439915
cyclo,.,0.8045413129137174,0.3933191008413907,0.5447910793371018,0.5492957746478874,0.463768115942029,0.3837033265125292
FAA_hydrolase,.,0.6374311350868619,0.4633931935200297,0.396822882386408,0.6417910447761194,0.6129032258064516,0.38215929992537573
peroxidase,.,0.6683562329911962,0.29750094185608406,0.5239834769485264,0.7922077922077922,0.4696969696969697,0.3818865164781298
START,.,0.7544215347296394,0.2815521788270748,0.5233318299821351,0.5471698113207547,0.6415094339622641,0.3801655107660023
Peptidase_S21,.,0.7863181332705781,0.29724978023358,0.6172279903806772,0.578125,0.46875,0.380021865019083
Ala_racemase_N,.,0.7684389010577892,0.47683034032399824,0.4548381400730214,0.5645161290322581,0.48214285714285715,0.3796079146486685
THAUMATIN,.,0.8037085980823422,0.3992213989702375,0.5034398162830465,0.5303030303030303,0.5087719298245614,0.37900310263380943
intb,.,0.8583419320190921,0.43086776340575095,0.41385348222353613,0.5223880597014925,0.5185185185185185,0.3783280781929075
CODH,.,0.32825256602885544,0.7190757252291863,0.4686547131653723,0.6575342465753424,0.5666666666666667,0.376595533899697
Heme_oxygenase,.,0.8213645661736754,0.164134120306417,0.5862673489649984,0.7017543859649122,0.4642857142857143,0.3755073699684221
p450,.,0.555625954152411,0.3250031395202812,0.5794484347882904,0.7368421052631579,0.5342465753424658,0.3724686857004086
BAG,.,0.7892628060076152,0.12407384151701627,0.2215626937291131,0.8888888888888888,0.7045454545454546,0.3711724142581863
Peptidase_M24,.,0.6609100728323769,0.24676629411025985,0.3660514241729311,0.8979591836734694,0.5531914893617021,0.36959117324818375
phosfruc,.,0.6975736620746669,0.4102725103604166,0.43902866513569205,0.6986301369863014,0.47619047619047616,0.36813450462917613
DAO,.,0.6371294268146244,0.436016576667085,0.5186720681065903,0.7105263157894737,0.417910447761194,0.3674752238523566
ghf6,.,0.5649970130881049,0.4676629411026001,0.4519859694304424,0.6842105263157895,0.55,0.3668352693240337
Spermine_synth,.,0.705333598836613,0.19414793419565488,0.4528522184523345,0.6122448979591837,0.7446808510638298,0.36244333837649173
icd,.,0.6677890214393899,0.5194022353384405,0.430235399299109,0.72,0.3684210526315789,0.36088197201738126
Amidase,.,0.4895397742015291,0.47984427979404803,0.4500228689996765,0.7333333333333333,0.5507246376811594,0.35979150491688594
glnasn,.,0.6426144832039005,0.35225417556197364,0.49747551742107804,0.6545454545454545,0.5555555555555556,0.3593248476802572
tubulin,.,0.46079904418819356,0.5152580685671231,0.47264319420163287,0.7368421052631579,0.5098039215686274,0.3560761413894712
AP_endonucleas1,.,0.6983279327552604,0.5254301142785379,0.31479295985414835,0.609375,0.5454545454545454,0.35517652464839733
Histidine_kinase,.,0.7853043934758605,0.06932060781112653,0.24716646719374266,0.8108108108108109,0.7777777777777778,0.3538033833033003
Peptidase_M17,.,0.6319098737049172,0.3115659927163128,0.48957744144500204,0.6507936507936508,0.6,0.3508135877126234
MCR_alpha,.,0.7179812096088051,0.2985055883461006,0.4485187103477841,0.7,0.515625,0.3493416170651768
PARP,.,0.7363311067262843,0.33592867009920846,0.38922968922065315,0.6190476190476191,0.6,0.34929886303322993
tRNA-synt_2d,.,0.7004157539991431,0.2589476328017079,0.4839723532120984,0.5932203389830508,0.6428571428571429,0.34878454024934474
Flavin_Reduct,.,0.8190353783120027,0.367323872912219,0.32026169466459065,0.6103896103896104,0.547945205479452,0.34216825380510646
DNA_topoisoIV,.,0.47648184017909406,0.23106869270375463,0.7812845843818278,0.6724137931034483,0.5,0.3404718568972681
tms,.,0.6830011525256,0.42157478337310017,0.525547589033717,0.6031746031746031,0.4262295081967213,0.3396841360815818
E2_N,.,0.7587057921954105,0.138766796433505,0.38575944999657363,0.717948717948718,0.6578947368421053,0.3394772182109983
Haloperoxidase,.,0.7462392063865607,0.3252543011427852,0.5734732990484265,0.5849056603773585,0.41304347826086957,0.3320819911795411
Cytidylyl_trans,.,0.7634064070768692,0.2323245008162752,0.5641262368782142,0.5818181818181818,0.49056603773584906,0.3271968948777646
alpha-amylase,.,0.5914568285633256,0.3101846037925401,0.6516341215037125,0.7012987012987013,0.36363636363636365,0.3207758893314294
Peptidase_M16,.,0.5402086614410795,0.39959814140399363,0.620930027235624,0.5714285714285714,0.48,0.3180093667946809
Desulfoferrodox,.,0.8037810080676792,0.31382644731884946,0.34662724486722435,0.5,0.6451612903225806,0.316741978477967
END,.,0.9292373418294384,0.05387416802712551,0.1033098414787876,0.6190476190476191,0.9,0.3149448239086037
ku,.,0.5040579762615931,0.4233329147306291,0.7226505728405529,0.5324675324675324,0.41333333333333333,0.31053930507793504
Sec1,.,0.456907007476331,0.6255180208464146,0.44671940613909134,0.5131578947368421,0.5522388059701493,0.30994382874653764
aconitase,.,0.5290756261955191,0.49403491146552797,0.4785433961181666,0.6103896103896104,0.4788732394366197,0.3082851869131892
Dala_Dala_ligas_C,.,0.7476391327697424,0.13047846289087023,0.3325588577930698,0.717948717948718,0.6486486486486487,0.3020416452240289
cah,.,0.6784513917802599,0.16626899409770166,0.3711957538562552,0.7391304347826086,0.6222222222222222,0.3020393463644172
fibrinogen_C,.,0.7225792436777032,0.41655155092301926,0.4089416354442403,0.5,0.5283018867924528,0.3016299981657145
Pept_C1-like,.,0.44418698671880186,0.08652517895265611,0.19711172502378535,0.8787878787878788,0.9696969696969697,0.3015999873227078
alk_phosphatase,.,0.44987720473319937,0.4539746326761271,0.4273967747538993,0.6710526315789473,0.5652173913043478,0.2975772996279706
Topoisom_bac,.,0.661290225255396,0.3822679894512114,0.22049987489780665,0.5384615384615384,0.7627118644067796,0.2965306157493857
Gly_radical,.,0.10973733277819017,0.5647369082004282,0.5660464041486118,0.6623376623376623,0.6617647058823529,0.296252152439577
CoA_trans,.,0.6897775203200521,0.522165013185985,0.4889361851321223,0.6056338028169014,0.25806451612903225,0.2962311121727178
Sec23_NC,.,0.18509199085220515,0.7292477709406019,0.49692835070686725,0.6447368421052632,0.5081967213114754,0.2960593323236161
zf-CCHC,.,0.9139165957652228,0.08351123948260716,0.20852314071845313,0.35294117647058826,1.0,0.29362949139778477
TNF,.,0.791736813839962,0.3194775838251912,0.413470972306996,0.49206349206349204,0.5396825396825397,0.29250335779510234
CPS,.,0.702431165257689,0.335677508476704,0.3058998672482458,0.6753246753246753,0.5362318840579711,0.29210690517755955
GLA,.,0.9514732414933352,0.0637950521160366,0.1832401507919686,0.6470588235294118,0.7096774193548387,0.29196027190298945
ATP-synt,.,0.4999125046010512,0.36958432751475545,0.4303274808880503,0.5833333333333334,0.6666666666666666,0.2894797014122795
AFOR,.,0.36139823681685707,0.37209594373979554,0.7839157783348499,0.68,0.35135135135135137,0.28899323071054733
PA_phosphatase,.,0.6674812790017076,0.3811377621499432,0.4297112131406706,0.6911764705882353,0.3787878787878788,0.288779647940032
MATH,.,0.8338613228097489,0.2085897274896393,0.4126768841426197,0.5606060606060606,0.53125,0.28817986333115214
GBP_PSP,.,0.9063919914556219,0.0,0.20293592536578448,0.43478260869565216,1.0,0.2868648538218278
BChl_A,.,0.5915956143685548,0.2766545271882455,0.36819274343532216,0.5394736842105263,0.7671232876712328,0.28637487491934827
7kD_DNA_binding,.,0.8751289802863815,0.09657164385281927,0.2498254943927125,0.5714285714285714,0.75,0.28633589928387065
Fe_hyd_lg_C,.,0.5545277360414668,0.5299510234836116,0.4059719165496656,0.5230769230769231,0.5254237288135594,0.2845038077874343
ghf15,.,0.5014874217821305,0.421072460128092,0.6609158755480193,0.6307692307692307,0.3103448275862069,0.27793143079030586
cytochr_c552,.,0.4537390706178382,0.37197036292854446,0.5214178779799422,0.6842105263157895,0.48148148148148145,0.27254480161366457
Hpr_kinase,.,0.8311399141941674,0.15345975134999357,0.45224120977805116,0.6052631578947368,0.4594594594594595,0.2673937050328167
COX1,.,0.3626654115602542,0.20180836368202953,0.5323576743422573,0.8363636363636363,0.5636363636363636,0.26522814120929816
PGI,.,0.3666419265883432,0.23571518272008002,0.5402518299183887,0.75,0.6041666666666666,0.26520258500137933
tRNA-synt_1_edit,.,0.7961477887800729,0.3821424086399592,0.4481766793575006,0.5238095238095238,0.3448275862068966,0.26443758819590707
Dehydratase_MU,.,0.8305606343114716,0.24186864247142995,0.44506388180153533,0.5396825396825397,0.43548387096774194,0.26331892927140405
PEPCK_ATP,.,0.39547920324879465,0.2323245008162751,0.5346157609639721,0.6551724137931034,0.660377358490566,0.2565960717766251
RNase_U2,.,0.7475667227844054,0.14793419565490398,0.17950971892644788,0.7241379310344828,0.6785714285714286,0.2564820098681756
AMP-binding,.,0.3761095321711531,0.22830591485620985,0.4205733664601816,0.84,0.6041666666666666,0.25256255955343165
GATase_2,.,0.5691485189140916,0.3601657666708526,0.4828560910425236,0.6338028169014085,0.417910447761194,0.25014996454828
actin,.,0.5811504739836958,0.3040311440411903,0.5491892262309817,0.6122448979591837,0.41304347826086957,0.2482167080853027
Ald_Xan_dh_2,.,0.231772294732777,0.3984679141027248,0.6397322653696411,0.5277777777777778,0.6363636363636364,0.23652618751202453
Ribosomal_L5_NC,.,0.7779728824604913,0.09719954790907955,0.2602384909966262,0.5384615384615384,0.7083333333333334,0.2127710587232282
Beta_elim_lyase,.,0.5272653765620946,0.5329649629536602,0.0,0.7532467532467533,0.5576923076923077,0.20772038350264965
aldedh,.,0.42770768088919464,0.40261208087404254,0.28346893242409804,0.6521739130434783,0.6,0.20533755586910168
Arginosuc_synth,.,0.5616782220934934,0.14178073590355383,0.45922235839148856,0.74,0.46,0.203835911736847
urease,.,0.3406648443487024,0.4561095064674119,0.4084042537933057,0.5866666666666667,0.5652173913043478,0.20126460095470106
dhfr,.,0.7444772300766943,0.09606932060781104,0.3203319590684747,0.6190476190476191,0.575,0.20028684141796146
psaA_psaB,.,0.07927083144765665,0.26296621876177295,0.6322853859920604,0.65,0.7272727272727273,0.19885399198868295
Cu_nir,.,0.5570982905209295,0.23433379379630803,0.2736558207580396,0.6,0.6578947368421053,0.18566828062965893
ADP_PFK_GK,.,0.4505288946012322,0.26258947632801694,0.31338663589843296,0.7843137254901961,0.48936170212765956,0.17523311876854786
lipase,.,0.5256723568846811,0.3194775838251909,0.2375421960933055,0.53125,0.6607142857142857,0.16355235513444502
serpin,.,0.5569051972266976,0.15998995353509976,0.41535193557794825,0.6883116883116883,0.4533333333333333,0.16320257558475312
NiFeSe_Hases,.,0.35686657856785114,0.25756624387793525,0.39485653089227346,0.6739130434782609,0.5813953488372093,0.1589491200611146
EFTU_C,.,0.7989054023883227,0.09217631545899783,0.29173149403892035,0.48484848484848486,0.59375,0.1574910622741133
Bacterial_PQQ,.,0.3026194312195652,0.4306166017832481,0.4862615161748371,0.546875,0.48214285714285715,0.15158922675900238
chorismate_bind,.,0.37758790270511644,0.24412909707396696,0.5192399842546539,0.6607142857142857,0.4117647058823529,0.13553553819840344
leukocidin,.,0.5741448079023431,0.12219012934823563,0.25678026795774256,0.5,0.7307692307692307,0.12201162390620059
GP120,.,0.5507020751494964,0.001255808112520436,0.2642270995255679,0.7142857142857143,0.6428571428571429,0.11718052197933754
DNA_photolyase,.,0.4772542133560218,0.28255682531709125,0.42425277336422906,0.6470588235294118,0.3333333333333333,0.1131204146267066
lipoxygenase,.,0.0,0.4061283435890998,0.6511676576566526,0.5441176470588235,0.5483870967741935,0.10641362394097591
hemocyan,.,0.2834488876016003,0.2843149566746199,0.3255512863214696,0.6923076923076923,0.5166666666666667,0.08467065707913095
GFP,.,0.6574524960325363,0.08087404244631413,0.2479655514775605,0.53125,0.5625,0.07448939650316871
TonB_dep_Rec,.,0.19271314180892213,0.4195654903930674,0.3472891868676164,0.7121212121212122,0.36507936507936506,0.05468569993118082
Glu_syn_central,.,0.07880620070841104,0.38113776214994366,0.445073603118471,0.6883116883116883,0.323943661971831,0.0
