,benchmark,alignment,threading,modeller,secondary_structure,access_score,sum_scores
TNF,.,0.8736372442539702,0.47821316614419895,0.48715341520766886,0.5211267605633803,0.5294117647058824,0.46351288213799624
lyase_1,.,0.4212698505885461,0.5057993730407502,0.7942438026469687,0.640625,0.5272727272727272,0.4633952971314165
Fe-ADH,.,0.533137640531893,0.3979623824451386,0.731271685119549,0.546875,0.6792452830188679,0.4631404226833333
actin,.,0.50574456218628,0.7003134796238234,0.8754351068395592,0.4444444444444444,0.36231884057971014,0.4630568935920427
Peptidase_S21,.,0.7489828866645141,0.4170846394984315,0.7223976230155125,0.5294117647058824,0.46875,0.46247906295204144
Isochorismatase,.,0.7007074294772067,0.39451410658307046,0.6656258026597024,0.4642857142857143,0.66,0.4619493372051339
Bacteriofer,.,0.7541961428948836,0.4802507836990584,0.6318185267671462,0.484375,0.5333333333333333,0.461538259291935
Topoisom_bac,.,0.7316816860891772,0.380564263322883,0.44309926860340565,0.6491228070175439,0.6792452830188679,0.4614458930981031
Cys-protease-3C,.,0.791152728446884,0.5893416927899675,0.6390060299184861,0.375,0.4888888888888889,0.46133101346153177
NHase_alpha,.,0.793958963219538,0.29576802507836925,0.26784418849095376,0.6046511627906976,0.9166666666666666,0.4597351870251106
B_lectin,.,0.913188716353069,0.5816614420062682,0.20860694187931256,0.5588235294117647,0.6129032258064516,0.45842133390976786
GTP_cyclohydroI,.,0.7335074999266152,0.1912225705329147,0.5361833324037386,0.65,0.7631578947368421,0.4580268188983154
RGS,.,0.7511374644083717,0.2474921630094037,0.6207335782404988,0.6818181818181818,0.5714285714285714,0.45750862557603006
Frataxin_Cyay,.,0.9242492734904747,0.37100313479623687,0.529180176132694,0.4583333333333333,0.5897435897435898,0.45747300532633933
ldh,.,0.6499075351513194,0.3119122257053285,0.6349689858220882,0.6521739130434783,0.6222222222222222,0.4570032907298337
Skp1,.,0.8550444711891273,0.40862068965517123,0.39367896325090024,0.5517241379310345,0.66,0.4562527335105393
MMOB,.,0.9374996330759973,0.43354231974921464,0.3674080347303419,0.47540983606557374,0.6538461538461539,0.4557696649625864
Astacin,.,0.7976634279508028,0.3109717868338545,0.5640390198954671,0.5846153846153846,0.6101694915254238,0.4556821256070195
TyrKc,.,0.6469075645052397,0.3644200626959234,0.6758645865218073,0.47368421052631576,0.7058823529411765,0.45543378604555956
cat3,.,0.7270261543429125,0.2653605015673976,0.33202764465262063,0.6304347826086957,0.9090909090909091,0.45443423985443704
UCR_14kD,.,0.8234244283324038,0.2034482758620684,0.5547529862079266,0.5384615384615384,0.7435897435897436,0.4543409725584736
oxidored_q6,.,0.6567822232659172,0.5213166144200613,0.5475002334158863,0.4782608695652174,0.6538461538461539,0.4522236885316225
arginase,.,0.6223207209322805,0.3924764890282118,0.4854277675033791,0.75,0.6071428571428571,0.4521037409620833
PX,.,0.8522969442569056,0.3420062695924757,0.6121310012486623,0.40298507462686567,0.6451612903225806,0.45111537549624964
MATH,.,0.8830481110752342,0.4542319749216286,0.40903926132191193,0.5454545454545454,0.5625,0.45100662363876487
Hydrolase,.,0.7561980802536179,0.30689655172413716,0.48297341558468526,0.7575757575757576,0.5483870967741935,0.4502112550565253
MIP,.,0.6139959491590102,0.0,0.22637227318332287,1.0,1.0,0.4460756479631862
Cu_nir,.,0.6614671089323979,0.8970219435736652,0.3081420107939052,0.5068493150684932,0.4666666666666667,0.44599721809335513
ghf33,.,0.6132973258578683,0.6890282131661419,0.4669356531319113,0.5555555555555556,0.5102040816326531,0.44417945281511606
tryp_alpha_amyl,.,0.8943434995743681,0.3501567398119108,0.4249136361220901,0.5714285714285714,0.5925925925925926,0.4436171289026399
transcript_fac2,.,0.7417442099392374,0.3224137931034473,0.5866827536252771,0.575,0.6052631578947368,0.4427905078083717
ADP_PFK_GK,.,0.44787624387236913,0.6885579937304059,0.8135037654688221,0.3287671232876712,0.5517241379310345,0.44255127561174984
tRNA-synt_2d,.,0.7426952769542372,0.349999999999999,0.5913722386442911,0.48484848484848486,0.6612903225806451,0.4424722202401555
cat,.,0.4016262071799689,0.3830721003134784,0.6515110181383875,0.6119402985074627,0.7818181818181819,0.44238764165927397
Hpr_kinase,.,0.8535121965538498,0.3409090909090898,0.6354219881107775,0.5531914893617021,0.44680851063829785,0.44234348296183845
ATP-gua_Ptrans,.,0.6198960871224352,0.3749216300940425,0.7380843357431914,0.5344827586206896,0.56,0.4414717072203739
tRNA-synt_1_edit,.,0.8430387178207649,0.49984326018808634,0.6402985664873101,0.5,0.34328358208955223,0.44114523066996253
CBD_6,.,0.8479466932808877,0.37366771159874507,0.44383757161699444,0.5,0.6607142857142857,0.44103960742841847
NTP_transf_2,.,0.5783191945284293,0.2984326018808768,0.6728374415199748,0.5892857142857143,0.6862745098039216,0.44067904825663756
Ald_Xan_dh_1,.,0.7631138638565181,0.3854231974921621,0.5263977450256824,0.5666666666666667,0.5833333333333334,0.4406029309800795
Rop,.,0.8202894296533301,0.19263322884012504,0.46436708659979753,0.48936170212765956,0.8571428571428571,0.4401985069215562
AP_endonucleas1,.,0.6690756450523968,0.6542319749216285,0.49825592454322926,0.5342465753424658,0.46774193548387094,0.4401126049845113
GFP,.,0.7752018082014853,0.4170846394984316,0.6799097313389044,0.5205479452054794,0.4305555555555556,0.4400231121640503
Ribosomal_L22,.,0.8652126691519653,0.15564263322883976,0.5010465673397168,0.6551724137931034,0.6428571428571429,0.43882872345690777
THAUMATIN,.,0.79480435612176,0.5070532915360491,0.441704751728793,0.5753424657534246,0.49230769230769234,0.4357369968989197
ATP-synt,.,0.43640473185193884,0.5727272727272706,0.6405220021191985,0.5084745762711864,0.6521739130434783,0.43541428748193783
Dala_Dala_ligas_C,.,0.8078081427774679,0.3343260188087761,0.6039336822293394,0.46,0.6,0.433912672217576
Haloperoxidase,.,0.6551031790295594,0.5360501567398102,0.5250918367192658,0.7,0.37777777777777777,0.4296415313617175
ricin,.,0.7241025038893945,0.3286833855799363,0.5334817143083599,0.5945945945945946,0.6111111111111112,0.4289147250638918
COX3,.,0.5661373176387706,0.0,0.22283139302808977,1.0,1.0,0.427849288934599
TIR,.,0.8277629377403353,0.36050156739811795,0.577997338441633,0.39344262295081966,0.6206896551724138,0.42480872430902833
Extradiol_dioxy,.,0.7045058267531629,0.3924764890282115,0.8590335332523696,0.45714285714285713,0.3582089552238806,0.4216079252960814
Peptidase_M24,.,0.7455484779992367,0.5962382445141053,0.2669187782487493,0.5774647887323944,0.5846153846153846,0.42140155155899744
eIF6,.,0.7996947192297531,0.4725705329153595,0.32173520738698064,0.6865671641791045,0.49019607843137253,0.42139376025998454
START,.,0.7248069979745795,0.26833855799372935,0.6272012269373765,0.4523809523809524,0.6904761904761905,0.418713049996763
Beta_elim_lyase,.,0.5421316816860892,0.39545454545454406,0.575796245013566,0.5909090909090909,0.6557377049180327,0.41758731065348
ANATO,.,0.8257257756773417,0.38009404388714585,0.3130182077152679,0.4583333333333333,0.775,0.41480088260702147
tRNA-synt_2b,.,0.6902515630962516,0.46504702194357217,0.4630359328966814,0.484375,0.6481481481481481,0.41433504417103906
ung,.,0.7260516041917398,0.3277429467084629,0.5392820522665435,0.5434782608695652,0.6136363636363636,0.4140987239148497
OTCace,.,0.5926673907300319,0.3763322884012528,0.6860005578122983,0.5,0.5869565217391305,0.4111787664419381
dNK,.,0.7757654034696334,0.30360501567398035,0.6282535993312245,0.5909090909090909,0.43902439024390244,0.40961878129071133
PABP,.,0.8400798426629876,0.29467084639498314,0.2850758050600958,0.6585365853658537,0.6451612903225806,0.4046426082867099
tyrosinase,.,0.663521883347521,0.27962382445141,0.6000751591524599,0.6458333333333334,0.5319148936170213,0.40373650286782536
Sec23_NC,.,0.22247923210144716,0.8269592476489005,0.6145954790682301,0.547945205479452,0.5087719298245614,0.4036591997551401
pgk,.,0.48395808260193146,0.43416927899686386,0.6892372673489314,0.6101694915254238,0.5,0.4025184551291908
mthina,.,0.8869697948160976,0.20391849529780534,0.015499855178810857,0.6451612903225806,0.9583333333333334,0.3998052721553839
CH,.,0.8064461208794435,0.22398119122256965,0.6170200081281855,0.5277777777777778,0.53125,0.39859690592794295
KSI,.,0.8882496257375173,0.25313479623824375,0.5411594775151666,0.4186046511627907,0.6,0.3967081026826038
Dehydratase_MU,.,0.7644171779141103,0.4039184952978044,0.46861635848163696,0.5967741935483871,0.4666666666666667,0.3964401447362624
Ribosomal_L5_NC,.,0.8061643232453695,0.19498432601880816,0.5773229534434242,0.475,0.6410256410256411,0.3943495373190392
Cytidylyl_trans,.,0.7215193589103824,0.10047021943573647,0.6148787268707605,0.7894736842105263,0.4594594594594595,0.3912659928700235
fibrinogen_C,.,0.7457363430886195,0.43510971786833674,0.35280439113436596,0.547945205479452,0.603448275862069,0.39099737653137256
Ribosomal_L14,.,0.8767839845011302,0.2909090909090903,0.45145568910632417,0.5121951219512195,0.5454545454545454,0.38807350690687864
cytochr_c552,.,0.4222620130918484,0.48479623824451257,0.7970202414400385,0.5151515151515151,0.453125,0.38649786078888787
transketolase_C,.,0.8052660932867584,0.13056426332288373,0.4221174865000588,0.6666666666666666,0.6470588235294118,0.38625613774524953
LysR_substrate,.,0.7731176798661461,0.27758620689655095,0.6015016627769567,0.5116279069767442,0.5,0.38347610337439114
fbpase,.,0.6265065899550886,0.2150470219435731,0.5972364946178548,0.6176470588235294,0.6060606060606061,0.383002467036707
Glyco_transf_28,.,0.5741098423694484,0.4236677115987444,0.5167140824690264,0.576271186440678,0.5535714285714286,0.376561650284478
urease_gamma,.,0.8656705903073355,0.15893416927899653,0.41914367586652845,0.2857142857142857,0.9047619047619048,0.37297675894269844
glnasn,.,0.6377608829659202,0.48056426332288227,0.41887185784799835,0.6041666666666666,0.4878048780487805,0.3711838649428515
Ribosomal_S30AE,.,0.9733877359321337,0.18605015673981118,0.39934310090678,0.5084745762711864,0.56,0.37050551915756713
Ribosomal_S15,.,0.7879531511433352,0.1882445141065827,0.1716797597570372,0.64,0.8297872340425532,0.3671045649858038
Peptidase_M17,.,0.6135791234919423,0.22147335423197415,0.5570838576203458,0.575,0.65,0.36691722045233954
PK,.,0.466780168491502,0.4167711598746066,0.6344789754463688,0.5789473684210527,0.52,0.3668609582287009
GATase_2,.,0.49598144832242347,0.4777429467084624,0.6114225765782003,0.609375,0.41818181818181815,0.3653454318490515
PAP2,.,0.37826048668799717,0.43119122257053133,0.386948290811046,0.6176470588235294,0.7910447761194029,0.36264621903208155
Nitroreductase,.,0.7411395191827869,0.06833855799373026,0.44907170526315615,0.5384615384615384,0.8076923076923077,0.3625085603396343
NiFeSe_Hases,.,0.4502421698417824,0.4158307210031333,0.6460699693369689,0.5147058823529411,0.5737704918032787,0.3610602268110297
UPP_synthetase,.,0.7103589984442422,0.16222570532915317,0.5891099736780675,0.5945945945945946,0.5277777777777778,0.3551907924948191
aminotran_4,.,0.6760149117914698,0.25297805642633137,0.5099147480985882,0.5909090909090909,0.5476190476190477,0.3528393588616647
galpha,.,0.5924971379927789,0.25235109717868276,0.6063994361898394,0.7297297297297297,0.3888888888888889,0.3501551775841534
Ala_racemase_N,.,0.7022220917603545,0.5670846394984312,0.1635538838232644,0.609375,0.5217391304347826,0.34806602535066333
serpin,.,0.5842956526844161,0.3293103448275854,0.6701306356342852,0.5138888888888888,0.4647887323943662,0.34751267241226463
GLA,.,0.9004021487069598,0.11833855799373018,0.13368226817849233,0.6764705882352942,0.7333333333333333,0.3474462349359035
Sua5_yciO_yrdC,.,0.82014266005225,0.3208463949843247,0.4628007345744627,0.5,0.45614035087719296,0.34663180115325115
Flavoprotein,.,0.7926850030821615,0.16614420062695873,0.4542444315625107,0.6071428571428571,0.5357142857142857,0.34521362008746365
GP120,.,0.605084098981419,0.1463949843260184,0.5285328120316121,0.6153846153846154,0.6410256410256411,0.3382958261832773
Arginosuc_synth,.,0.5722546746117944,0.25517241379310274,0.6842595964168238,0.5686274509803921,0.45098039215686275,0.3364775615904898
fusion_gly,.,0.7986086241817595,0.0,0.23049320013852787,0.5,1.0,0.3357000249474501
gag_p17,.,0.759010185810315,0.20564263322883955,0.21319809555801558,0.625,0.7222222222222222,0.33427144513391194
PEPCK_ATP,.,0.40934628819678864,0.3405956112852652,0.5706094256795704,0.56,0.6382978723404256,0.3320644250889306
zf-TAZ,.,0.7725306014618252,0.0,0.2300336554602027,0.5,1.0,0.326289755951124
ghf6,.,0.5998062641265741,0.4136363636363614,0.5333070217116376,0.4383561643835616,0.5081967213114754,0.32300553280619876
ATP-sulfurylase,.,0.4875744855725482,0.5398119122257048,0.3761085277965203,0.5882352941176471,0.5,0.3224479869250262
alk_phosphatase,.,0.4749933953679514,0.2800940438871466,0.5922484481051256,0.5161290322580645,0.6271186440677966,0.3220413806414832
MCR_alpha,.,0.6504417764992515,0.2155172413793098,0.5290181339765158,0.6808510638297872,0.41304347826086957,0.32143434856120184
DNA_polymeraseX,.,0.800058707840432,0.3286833855799366,0.288679405114698,0.4883720930232558,0.575,0.31856983896600855
Gly_radical,.,0.13881468870167615,0.5192789968652027,0.7925442048630097,0.3880597014925373,0.6333333333333333,0.3154625817786911
LDLa,.,0.9380867114803182,0.12899686520376136,0.023710726259988386,0.5675675675675675,0.8064516129032258,0.3129032639569436
subt,.,0.7218363812487157,0.23479623824451348,0.42365162983795607,0.4909090909090909,0.5918367346938775,0.3122708641110223
alpha-amylase,.,0.5628790324947898,0.36410658307209887,0.5768565794171423,0.5151515151515151,0.4423076923076923,0.3116578737452539
lipoxygenase,.,0.0,0.6286833855799362,0.6774431728547734,0.5068493150684932,0.6470588235294118,0.3112086977347257
CODH,.,0.3033610238647371,0.23652037617554786,0.647002911584892,0.5405405405405406,0.7297297297297297,0.3101874037414068
NO_synthase,.,0.44863357501394313,0.05235109717868331,0.41095619145504075,0.7692307692307693,0.7692307692307693,0.30779306867871914
ENTH,.,0.6337159127601492,0.1562695924764887,0.48647431403645025,0.5517241379310345,0.6206896551724138,0.30725095709752803
Trypan_glycop,.,0.5691666422050665,0.38103448275861934,0.5605833134780138,0.5555555555555556,0.36666666666666664,0.30162450756179504
DNA_topoisoIV,.,0.3829571139225644,0.37100313479623703,0.6427374660038483,0.5076923076923077,0.5254237288135594,0.30049229614930345
AMP-binding,.,0.47484075498282796,0.46880877742946514,0.5585231781385518,0.4461538461538462,0.48148148148148145,0.3004902702942415
int,.,0.7841195291631197,0.3984326018808765,0.2684567326705714,0.5081967213114754,0.4642857142857143,0.29825034335988
Bcl-2,.,0.7059500396277922,0.0,0.21714496712002082,0.5,1.0,0.29810981730592806
Zn_dep_PLPC,.,0.6001878650893827,0.30015673981191104,0.462570280167448,0.5555555555555556,0.5,0.29646993786406045
PGI,.,0.3207972524730678,0.33667711598745925,0.7217680416608969,0.45454545454545453,0.578125,0.29414460966810846
dsrm,.,0.9513899081222297,0.13134796238244476,0.2421509720913388,0.4358974358974359,0.6470588235294118,0.2927021737387352
Sec1,.,0.43514838406669215,0.4493730407523498,0.49523324603465907,0.46153846153846156,0.5517241379310345,0.2874441980233258
Egg_lysin,.,0.7371062905451023,0.015830721003134766,0.2759340099756214,0.3333333333333333,1.0,0.27651788293405405
Amidase,.,0.5492764258666745,0.2811912225705322,0.3906169740531835,0.55,0.5833333333333334,0.27375681187135836
S_T_dehydratase,.,0.5898494143892917,0.11818181818181796,0.5572008464531834,0.47058823529411764,0.6176470588235294,0.27341973354746435
icd,.,0.552746059236211,0.21661442006269513,0.483945696263949,0.6666666666666666,0.43333333333333335,0.273362572596802
phosfruc,.,0.6420406845334193,0.22836990595611226,0.5897456860575958,0.6,0.2857142857142857,0.27072589078384063
Bacterial_PQQ,.,0.38747761763583527,0.37570532915360394,0.41740383802991804,0.5208333333333334,0.6363636363636364,0.26785829425320207
cytochrome_b,.,0.43164352599289635,0.0,0.23372957676883085,0.6666666666666666,1.0,0.26582146683879937
TIMP,.,0.8298940323480202,0.389028213166143,0.07565669484131542,0.3972602739726027,0.639344262295082,0.26551782387424616
Fapy_DNA_glyco,.,0.6739073003199577,0.13119122257053265,0.4265350009184747,0.42857142857142855,0.6666666666666666,0.26398883144415486
aldedh,.,0.40184929697361077,0.28260188087774246,0.43324357670066826,0.56,0.6458333333333334,0.2628032092973672
mofe,.,0.45206211289517717,0.3136363636363626,0.4809125589481747,0.46808510638297873,0.5952380952380952,0.25798280542767865
psaA_psaB,.,0.02263187248657052,0.1594043887147332,0.5199308731102417,0.7297297297297297,0.8648648648648649,0.2532408900373678
ku,.,0.424216984178237,0.22163009404388662,0.6117695482007516,0.6851851851851852,0.35185185185185186,0.2525642866078923
citrate_synt,.,0.5142924237531923,0.04858934169278988,0.39493955468313136,0.5416666666666666,0.7916666666666666,0.2513235313870824
rasgap,.,0.5949217718026243,0.16943573667711567,0.3583045585515723,0.6666666666666666,0.47619047619047616,0.24223315711686108
DNA_photolyase,.,0.41836381248715765,0.28322884012539096,0.6097430364006301,0.6578947368421053,0.2894736842105263,0.2398165104964137
chorismate_bind,.,0.4115771861332081,0.27335423197492065,0.6036999265012178,0.46808510638297873,0.47619047619047616,0.23066878317712453
thymid_phosphorylase,.,0.5595209440220742,0.402978056426331,0.20200884418376092,0.4931506849315068,0.5606060606060606,0.22547658421027914
Peptidase_M16,.,0.43139695306308157,0.08699059561128514,0.4742759048043807,0.5142857142857142,0.7058823529411765,0.22355000803373717
CARD,.,0.7656617841312707,0.01739811912225702,0.25588907136625355,0.3333333333333333,0.8333333333333334,0.22099124424952957
peroxidase,.,0.6649778377902369,0.24169278996865107,0.24561684428907027,0.6056338028169014,0.4375,0.21737630363215596
KAS,.,0.5903836557372237,0.05313479623824442,0.4603394193650308,0.6086956521739131,0.4782608695652174,0.21574269508836239
aconitase,.,0.4808054715707283,0.28244514106583024,0.40068095434978945,0.5098039215686274,0.5121951219512195,0.2140108970284316
hemocyan,.,0.339936008453929,0.3620689655172403,0.36913647052514625,0.4931506849315068,0.5303030303030303,0.18162318236725095
urease,.,0.3395544074911205,0.09012539184952963,0.46562738673898985,0.5333333333333333,0.6333333333333333,0.1700556084020334
RRF,.,0.6700032289312238,0.2952978056426324,0.02140261731788994,0.3888888888888889,0.6862745098039216,0.17001773616392002
AFOR,.,0.28941791176211584,0.22382445141065774,0.38213450689102924,0.6666666666666666,0.4772727272727273,0.1620211867958247
ghf15,.,0.4819091789708515,0.28213166144200563,0.307914802223609,0.425531914893617,0.5217391304347826,0.1548973871006333
Ald_Xan_dh_2,.,0.15322159274371094,0.2788401253918484,0.5061849210604881,0.5166666666666667,0.5614035087719298,0.1538655407986841
TonB_dep_Rec,.,0.2555787125370593,0.573197492163009,0.30279870467811487,0.4931506849315068,0.3181818181818182,0.12783443513405185
tubulin,.,0.4399917809023395,0.23636363636363555,0.31122581922734077,0.5609756097560976,0.38461538461538464,0.12438232226852065
voltage_CLC,.,0.3498576334869522,0.0,0.23699241945237715,0.3333333333333333,1.0,0.11977645467978731
COX1,.,0.31884815217072243,0.12272727272727246,0.3475342065068734,0.3888888888888889,0.5555555555555556,0.05359736647150757
6PGD,.,0.38929756068923005,0.1725705329153601,0.3590469812809961,0.5454545454545454,0.22727272727272727,0.03944459605450506
Glu_syn_central,.,0.05846126750227491,0.3166144200626951,0.47441109251659724,0.42857142857142855,0.30434782608695654,0.0
